date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2011-06-28,58.2,54.25,42.89,40.6,3000.17
2011-06-29,57.73,53.57,42.58,40.16,3044.09
2011-06-30,57.99,54.17,42.9,40.52,3049.74
2011-07-03,58.68,54.45,43.28,40.54,3121.98
2011-07-04,59.59,55.34,44.0,41.62,3122.5
2011-07-05,59.5,55.67,44.37,42.26,3113.71
2011-07-06,59.85,56.02,44.83,42.52,3101.68
2011-07-07,60.03,56.0,45.03,42.58,3109.18
2011-07-10,59.72,55.79,44.88,42.46,3113.21
2011-07-11,60.09,56.16,45.3,42.65,3056.91
2011-07-12,59.52,55.69,44.61,41.85,3106.25
2011-07-13,60.57,56.79,45.65,42.74,3115.74
2011-07-14,60.77,56.78,46.13,43.57,3128.89
2011-07-17,61.11,57.1,46.75,43.91,3122.6
2011-07-18,61.28,57.26,46.71,44.0,3095.13
2011-07-19,60.73,56.37,46.03,43.31,3091.57
2011-07-20,60.86,56.66,46.24,43.33,3059.14
2011-07-21,60.19,56.03,45.62,42.89,3067.99
2011-07-24,60.22,56.44,45.71,43.22,2968.29
2011-07-25,58.97,54.4,43.85,41.08,2977.77
2011-07-26,58.97,54.88,43.97,41.3,3000.05
2011-07-27,59.58,55.52,44.76,42.13,2981.0
2011-07-28,59.86,54.96,44.85,41.77,2972.08
2011-07-31,59.26,54.42,44.39,41.45,2977.72
2011-08-01,59.49,54.55,44.62,41.46,2956.38
2011-08-02,59.27,54.31,44.74,41.36,2954.87
2011-08-03,59.61,54.46,45.01,41.55,2960.31
2011-08-04,59.65,54.7,45.05,41.73,2897.42
2011-08-07,58.75,54.04,44.31,40.86,2793.9
2011-08-08,56.58,52.14,42.05,38.84,2798.19
2011-08-09,56.17,51.63,41.96,38.75,2824.12
2011-08-10,56.58,52.12,42.52,38.9,2866.92
2011-08-11,57.43,52.91,43.19,39.79,2875.36
2011-08-14,57.99,53.37,43.87,40.25,2917.88
2011-08-15,58.74,53.67,44.55,40.81,2897.58
2011-08-16,58.23,52.92,44.06,40.25,2886.01
2011-08-17,57.88,52.93,43.96,40.31,2834.25
2011-08-18,56.87,52.16,43.01,39.62,2807.66
2011-08-21,56.62,51.79,42.72,39.48,2777.79
2011-08-22,56.15,51.36,42.58,39.41,2821.0
2011-08-23,57.2,51.81,43.52,40.03,2810.02
2011-08-24,57.3,51.65,43.55,39.86,2903.84
2011-08-25,58.08,52.11,44.18,40.54,2901.22
2011-08-28,58.35,52.21,44.69,40.87,2852.81
2011-08-29,58.1,52.07,44.43,40.77,2841.74
2011-08-30,57.46,51.57,43.87,40.39,2846.78
2011-08-31,57.3,51.25,43.49,39.91,2834.53
2011-09-01,56.89,50.86,43.31,39.55,2803.85
2011-09-04,56.85,50.27,42.89,39.12,2743.82
2011-09-05,55.86,49.28,41.81,38.3,2723.3
2011-09-06,55.64,49.08,41.52,38.07,2779.09
2011-09-07,56.64,50.04,42.4,38.89,2756.11
2011-09-08,56.16,49.65,42.09,38.43,2751.09
2011-09-12,55.87,49.4,41.73,38.26,2720.28
2011-09-13,54.9,48.87,41.16,37.62,2733.11
2011-09-14,55.56,49.33,41.47,38.16,2729.05
2011-09-15,55.63,49.41,41.73,38.19,2733.99
2011-09-18,55.75,49.65,41.74,38.12,2679.27
2011-09-19,54.74,48.65,40.63,37.09,2689.84
2011-09-20,55.08,48.93,40.75,37.31,2771.01
2011-09-21,56.12,50.17,41.91,38.41,2685.69
2011-09-22,55.07,48.88,40.85,37.38,2669.48
2011-09-25,54.52,48.75,40.74,36.98,2610.92
2011-09-26,53.7,48.03,40.17,36.55,2637.88
2011-09-27,53.98,48.06,40.19,36.76,2610.59
2011-09-28,53.14,47.34,39.65,36.19,2588.18
2011-09-29,51.78,45.97,38.28,35.2,2581.35
2011-10-09,51.87,45.94,38.14,34.95,2557.08
2011-10-10,51.58,45.65,37.75,34.7,2551.99
2011-10-11,51.51,45.57,37.64,34.53,2644.76
2011-10-12,52.65,46.86,38.81,35.76,2662.6
2011-10-13,53.17,47.54,39.32,36.29,2653.78
2011-10-16,53.12,47.33,39.21,36.08,2666.95
2011-10-17,53.14,47.55,39.53,36.31,2592.21
2011-10-18,52.13,46.39,38.34,35.27,2583.08
2011-10-19,51.93,46.1,38.28,35.03,2520.53
2011-10-20,50.75,45.16,37.13,33.9,2507.88
2011-10-23,50.04,44.37,36.58,33.46,2576.67
2011-10-24,50.66,45.12,37.18,33.98,2625.43
2011-10-25,51.74,46.05,38.41,34.96,2651.65
2011-10-26,51.97,46.48,38.81,35.11,2657.48
2011-10-27,51.89,46.54,38.81,34.99,2709.02
2011-10-30,52.74,47.63,39.68,35.68,2695.31
2011-10-31,53.12,48.09,39.91,35.84,2697.53
2011-11-01,53.19,48.3,40.09,36.06,2742.39
2011-11-02,53.7,49.08,40.79,36.69,2744.3
2011-11-03,53.93,49.32,40.93,36.95,2763.75
2011-11-06,54.1,49.64,41.15,37.23,2736.25
2011-11-07,54.11,49.55,41.01,36.99,2727.71
2011-11-08,53.75,49.09,40.42,36.49,2751.65
2011-11-09,54.31,49.84,41.56,37.11,2699.59
2011-11-10,53.8,49.38,41.2,36.84,2695.0
2011-11-13,53.83,49.42,41.22,36.88,2750.2
2011-11-14,54.9,50.49,42.15,37.7,2744.68
2011-11-15,55.31,50.77,42.23,38.04,2670.12
2011-11-16,54.18,49.59,41.25,36.96,2662.02
2011-11-17,54.17,49.54,41.25,37.31,2606.49
2011-11-20,52.89,48.23,40.1,36.0,2609.69
2011-11-21,53.14,48.38,39.92,36.1,2609.47
2011-11-22,53.36,48.24,39.89,35.88,2584.01
2011-11-23,53.25,48.16,39.83,35.85,2588.91
2011-11-24,53.29,47.98,39.61,35.7,2569.97
2011-11-27,52.81,47.74,39.26,35.56,2573.32
2011-11-28,52.95,47.8,39.34,35.75,2608.57
2011-11-29,53.51,48.53,40.06,36.23,2521.52
2011-11-30,52.15,46.46,38.39,34.67,2583.61
2011-12-01,52.46,47.41,39.22,35.33,2557.31
2011-12-04,51.85,46.56,38.4,34.52,2521.39
2011-12-05,50.61,45.22,37.14,33.52,2516.34
2011-12-06,50.89,45.32,37.17,33.56,2528.23
2011-12-07,51.0,45.36,37.27,33.65,2525.0
2011-12-08,51.03,45.4,37.4,33.77,2503.46
2011-12-11,50.71,45.17,37.09,33.48,2477.69
2011-12-12,50.3,44.82,36.81,33.0,2421.93
2011-12-13,49.06,43.29,35.51,32.2,2397.48
2011-12-14,48.3,42.66,35.09,31.62,2340.79
2011-12-15,47.29,41.53,34.3,30.94,2390.13
2011-12-18,48.45,42.68,35.41,31.89,2384.41
2011-12-19,48.46,42.73,35.58,31.92,2377.07
2011-12-20,48.3,42.38,35.28,31.81,2339.11
2011-12-21,47.45,41.8,34.39,30.98,2341.34
2011-12-22,46.73,41.3,33.66,30.42,2359.16
2011-12-25,46.98,41.53,33.73,30.74,2335.7
2011-12-26,46.89,41.23,33.58,30.57,2305.03
2011-12-27,45.97,40.27,32.6,29.66,2307.93
2011-12-28,45.5,40.1,32.27,29.26,2311.36
2011-12-29,45.28,40.11,32.22,29.25,2345.74
2012-01-03,45.9,40.52,32.85,29.71,2298.75
2012-01-04,43.76,39.49,29.22,29.04,2276.39
2012-01-05,42.44,38.38,27.81,27.74,2290.6
2012-01-08,42.45,38.26,27.92,27.78,2368.57
2012-01-09,43.6,39.7,28.97,28.91,2447.35
2012-01-10,44.69,41.03,30.0,30.0,2435.61
2012-01-11,44.85,41.32,30.13,29.86,2435.22
2012-01-12,44.78,41.24,29.81,29.7,2394.33
2012-01-15,43.52,39.73,28.4,28.47,2345.65
2012-01-16,42.31,38.72,27.26,27.35,2460.6
2012-01-17,44.05,40.39,28.66,28.83,2422.19
2012-01-18,43.26,39.73,27.76,27.85,2468.35
2012-01-19,43.36,39.94,27.94,28.16,2504.09
2012-01-29,43.84,40.4,28.4,28.76,2460.72
2012-01-30,43.84,40.18,28.32,28.6,2464.26
2012-01-31,43.77,40.0,28.34,28.53,2428.99
2012-02-01,43.65,39.82,28.27,28.35,2486.24
2012-02-02,44.44,40.5,28.84,28.87,2506.09
2012-02-05,45.14,41.21,29.38,29.41,2504.32
2012-02-06,45.35,41.44,29.6,29.77,2457.95
2012-02-07,44.8,40.88,29.09,29.3,2528.24
2012-02-08,45.59,41.82,29.86,30.04,2529.23
2012-02-09,45.8,42.14,30.17,30.29,2533.62
2012-02-12,45.97,42.23,30.3,30.42,2531.98
2012-02-13,46.44,42.76,30.82,30.75,2522.11
2012-02-14,46.4,42.87,30.87,30.78,2549.61
2012-02-15,47.0,43.51,31.35,31.24,2536.07
2012-02-16,47.13,43.52,31.36,31.18,2537.09
2012-02-19,46.87,43.52,31.24,30.96,2540.71
2012-02-20,47.08,43.6,31.35,31.29,2562.45
2012-02-21,47.41,43.98,31.69,31.62,2597.48
2012-02-22,47.92,44.81,32.21,32.36,2606.26
2012-02-23,47.8,44.86,32.4,32.54,2648.02
2012-02-26,48.2,45.36,32.68,32.69,2656.57
2012-02-27,48.38,45.52,32.76,32.77,2662.46
2012-02-28,48.1,45.08,32.39,32.52,2634.14
2012-02-29,47.58,45.2,31.94,32.06,2633.34
2012-03-01,47.8,45.1,32.18,32.17,2679.93
2012-03-04,48.59,46.01,32.65,32.62,2662.7
2012-03-05,48.73,46.13,32.67,32.69,2621.05
2012-03-06,48.44,45.65,32.44,32.46,2603.01
2012-03-07,48.21,45.22,32.45,32.25,2635.79
2012-03-08,48.76,45.77,32.99,32.79,2664.3
2012-03-11,49.22,46.43,33.44,33.55,2654.4
2012-03-12,49.69,46.79,33.74,33.74,2681.07
2012-03-13,49.77,47.33,34.03,34.07,2605.11
2012-03-14,49.03,45.36,33.24,32.87,2585.55
2012-03-15,47.37,44.98,32.5,32.41,2623.52
2012-03-18,48.56,46.19,33.39,33.23,2630.01
2012-03-19,49.3,46.63,33.89,33.64,2584.45
2012-03-20,48.23,46.03,32.89,32.79,2587.79
2012-03-21,48.58,46.14,32.93,32.74,2583.75
2012-03-22,48.5,46.39,32.85,32.65,2552.94
2012-03-25,47.69,45.42,32.33,32.22,2555.44
2012-03-26,47.8,45.57,32.28,32.2,2547.14
2012-03-27,47.61,45.87,32.24,32.28,2474.9
2012-03-28,45.83,44.37,30.83,30.71,2443.12
2012-03-29,45.19,43.73,30.21,30.13,2454.9
2012-04-04,45.05,43.23,29.99,29.7,2512.83
2012-04-05,45.92,44.83,30.86,30.64,2519.83
2012-04-08,46.3,45.18,31.21,31.02,2495.15
