date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2016-03-21,82.71,85.68,63.46,64.81,8311.21
2016-03-22,82.48,85.45,63.69,65.22,8408.64
2016-03-23,83.21,86.33,64.3,66.0,8279.65
2016-03-24,82.59,85.86,63.44,65.44,8343.24
2016-03-27,82.7,86.22,63.38,66.42,8298.78
2016-03-28,82.64,85.92,63.71,66.4,8119.0
2016-03-29,81.66,84.17,62.02,65.28,8438.68
2016-03-30,83.33,86.17,64.96,66.91,8447.18
2016-03-31,83.42,86.17,65.43,67.07,8389.29
2016-04-04,83.04,84.97,64.5,67.08,8635.67
2016-04-05,84.89,86.81,66.1,68.62,8691.23
2016-04-06,85.72,87.56,67.55,69.47,8549.51
2016-04-07,84.4,86.48,66.92,68.12,8484.17
2016-04-10,84.57,86.05,66.15,67.44,8677.41
2016-04-11,85.59,87.38,67.96,68.2,8608.37
2016-04-12,85.43,87.19,66.5,67.34,8729.84
2016-04-13,86.1,88.37,66.98,67.92,8837.02
2016-04-14,86.95,88.86,67.66,68.88,8841.09
2016-04-17,87.29,88.88,67.41,69.33,8715.85
2016-04-18,85.95,87.48,66.46,67.86,8754.5
2016-04-19,85.89,87.02,66.84,67.97,8312.2
2016-04-20,82.91,83.01,64.1,64.32,8198.51
2016-04-21,82.28,82.78,63.31,63.84,8282.42
2016-04-24,83.47,82.55,64.09,64.22,8232.48
2016-04-25,83.25,81.24,63.52,62.48,8343.42
2016-04-26,84.19,80.85,63.94,62.59,8323.46
2016-04-27,84.21,81.17,64.01,61.98,8303.56
2016-04-28,83.71,79.48,63.56,61.23,8291.7
2016-05-02,83.74,79.4,63.79,60.35,8558.58
2016-05-03,85.97,81.09,65.87,62.11,8565.11
2016-05-04,86.29,80.94,66.1,62.34,8628.74
2016-05-05,86.96,81.53,66.54,62.78,8276.03
2016-05-08,84.33,78.72,63.83,60.44,7918.15
2016-05-09,81.4,75.89,61.77,58.34,7898.66
2016-05-10,81.33,76.03,61.24,58.12,7823.98
2016-05-11,80.5,75.81,60.94,57.49,7821.91
2016-05-12,80.24,75.69,60.18,57.59,7806.96
2016-05-15,80.06,75.49,60.42,57.38,7961.15
2016-05-16,81.67,76.49,61.96,58.52,7961.5
2016-05-17,81.18,76.55,61.85,58.75,7711.95
2016-05-18,78.95,75.58,59.56,56.95,7767.32
2016-05-19,79.34,75.39,59.81,57.71,7860.13
2016-05-22,80.19,76.4,60.91,58.59,7995.58
2016-05-23,81.37,77.21,61.79,59.05,7913.68
2016-05-24,80.51,76.39,61.74,58.72,7889.73
2016-05-25,80.66,76.51,61.76,59.02,7929.47
2016-05-26,80.83,76.91,62.01,59.27,7912.86
2016-05-29,80.83,76.38,62.01,58.78,7867.6
2016-05-30,81.16,76.22,61.27,58.07,8197.56
2016-05-31,82.8,78.41,63.63,60.22,8270.52
2016-06-01,83.54,79.15,63.99,60.92,8369.43
2016-06-02,84.23,80.54,64.52,62.08,8391.76
2016-06-05,84.47,79.94,65.12,61.79,8422.47
2016-06-06,84.69,80.14,65.29,62.61,8434.67
2016-06-07,84.64,79.73,65.47,62.97,8431.89
2016-06-12,86.81,81.49,66.53,64.94,8000.82
2016-06-13,83.92,79.5,64.24,62.0,8038.59
2016-06-14,84.61,79.58,64.9,62.15,8340.54
2016-06-15,86.3,81.24,66.66,64.48,8358.03
2016-06-16,86.28,81.68,67.44,64.52,8414.51
2016-06-19,87.2,82.33,68.17,65.14,8457.93
2016-06-20,86.99,83.37,68.43,65.16,8350.76
2016-06-21,85.81,82.24,67.64,64.26,8513.54
2016-06-22,86.78,82.65,68.12,65.54,8495.78
2016-06-23,87.5,82.89,68.46,65.22,8428.82
2016-06-26,86.72,82.49,67.59,64.83,8646.16
2016-06-27,88.22,83.91,68.84,66.37,8730.2
2016-06-28,88.92,84.07,70.48,67.19,8745.82
2016-06-29,89.08,83.93,70.26,66.9,8741.1
2016-06-30,88.57,83.58,70.25,67.11,8710.52
2016-07-03,88.51,83.82,70.22,66.73,8874.07
2016-07-04,89.16,84.87,71.41,68.53,8914.84
2016-07-05,89.5,85.23,71.7,69.18,8947.14
2016-07-06,89.29,85.58,71.23,69.24,8954.28
2016-07-07,89.33,85.63,71.01,69.02,8939.26
2016-07-10,89.28,85.54,70.68,68.71,8875.0
2016-07-11,88.75,84.82,70.53,67.77,8943.06
2016-07-12,89.48,85.46,71.28,68.45,9023.24
2016-07-13,89.67,86.15,72.45,70.09,9042.76
2016-07-14,89.99,86.41,72.41,69.64,8982.89
2016-07-17,89.9,86.07,71.45,69.07,8937.86
2016-07-18,89.77,85.63,71.17,68.88,8996.83
2016-07-19,89.37,85.93,71.71,69.19,8997.89
2016-07-20,90.03,86.31,71.75,68.95,9007.55
2016-07-21,89.9,86.43,71.93,68.96,8931.97
2016-07-24,89.03,85.81,70.79,68.63,8925.34
2016-07-25,89.29,86.31,71.3,68.59,9035.56
2016-07-26,90.05,87.1,72.28,69.71,8602.92
2016-07-27,87.75,83.16,68.94,66.52,8571.56
2016-07-28,86.96,82.61,68.16,66.17,8501.09
2016-07-31,86.91,82.84,67.64,65.84,8363.61
2016-08-01,85.75,81.71,66.62,64.61,8445.78
2016-08-02,86.38,82.74,67.28,65.06,8482.2
2016-08-03,86.16,82.18,67.46,65.16,8553.01
2016-08-04,86.85,82.54,67.77,65.83,8505.36
2016-08-07,86.08,82.26,67.32,65.07,8607.4
2016-08-08,87.05,82.85,67.89,65.94,8699.39
2016-08-09,88.05,83.62,69.03,66.32,8671.78
2016-08-10,87.94,83.14,68.72,65.6,8531.69
2016-08-11,86.78,83.1,67.54,65.1,8615.05
2016-08-14,87.28,83.07,67.95,65.48,8807.83
2016-08-15,88.73,84.16,69.35,66.76,8877.07
2016-08-16,89.09,84.28,69.72,66.62,8911.75
2016-08-17,89.53,84.57,70.24,67.08,8908.32
2016-08-18,89.66,84.14,70.43,67.09,8923.36
2016-08-21,89.44,84.43,70.18,67.78,8810.84
2016-08-22,88.73,83.97,69.99,66.76,8820.21
2016-08-23,88.7,83.6,70.3,66.82,8850.51
2016-08-24,88.85,83.18,70.36,66.52,8784.58
2016-08-25,87.7,82.8,70.18,65.99,8814.46
2016-08-28,88.32,82.92,70.25,65.83,8836.99
2016-08-29,88.86,83.23,71.04,65.22,8838.46
2016-08-30,88.86,83.21,71.28,64.95,8838.38
2016-08-31,89.1,82.49,71.11,64.65,8770.75
2016-09-01,88.65,82.43,70.48,64.26,8724.94
2016-09-04,88.45,81.72,70.88,64.32,8761.96
2016-09-05,88.76,82.54,71.14,64.36,8906.87
2016-09-06,90.03,82.82,72.53,65.51,8897.8
2016-09-07,90.22,82.47,72.37,65.27,8938.43
2016-09-08,89.86,82.63,72.87,65.49,8872.31
2016-09-11,89.71,82.26,71.61,65.32,8587.4
2016-09-12,87.45,80.58,69.07,63.06,8656.68
2016-09-13,87.89,80.91,69.5,63.25,8618.15
2016-09-18,87.61,80.11,69.1,63.05,8716.49
2016-09-19,88.88,81.2,70.2,64.13,8712.28
2016-09-20,88.82,81.67,70.17,64.34,8732.0
2016-09-21,88.97,81.29,70.06,64.23,8770.09
2016-09-22,89.38,82.43,70.75,64.73,8729.61
2016-09-25,88.96,81.75,70.3,64.78,8544.18
2016-09-26,87.4,80.77,68.41,63.05,8604.1
2016-09-27,87.76,81.13,69.06,63.48,8592.13
2016-09-28,88.2,80.65,68.65,63.05,8618.61
2016-09-29,87.93,80.87,69.09,62.99,8661.02
2016-10-09,88.52,81.06,69.27,63.43,8842.82
2016-10-10,89.72,82.33,70.58,64.78,8903.46
2016-10-11,90.27,82.77,71.66,65.06,8915.44
2016-10-12,90.45,82.95,72.19,65.4,8929.51
2016-10-13,90.09,82.81,72.09,64.88,8913.7
2016-10-16,90.23,82.69,71.61,65.21,8832.09
2016-10-17,89.66,82.35,70.75,64.67,8966.69
2016-10-18,90.75,82.97,72.06,65.59,8954.2
2016-10-19,90.97,83.14,72.06,65.21,8995.41
2016-10-20,91.46,82.89,72.47,65.62,8943.01
2016-10-23,91.18,82.37,72.64,65.28,9000.7
2016-10-24,91.51,82.17,73.18,64.87,9039.48
2016-10-25,91.85,82.67,73.09,64.36,9000.76
2016-10-26,91.69,81.83,72.53,64.87,8997.02
2016-10-27,91.7,82.5,72.19,63.97,8914.62
