date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2006-09-05,25.88,25.66,17.88,18.11,1360.26
2006-09-06,26.01,25.79,18.04,18.17,1343.76
2006-09-07,25.67,25.44,17.62,17.67,1348.49
2006-09-10,25.76,25.53,17.59,17.63,1358.71
2006-09-11,25.87,25.64,17.61,17.5,1369.6
2006-09-12,26.06,25.84,17.78,17.76,1367.07
2006-09-13,25.8,25.57,17.93,17.82,1367.11
2006-09-14,25.88,25.65,18.07,17.93,1397.23
2006-09-17,26.44,26.2,18.48,18.44,1405.35
2006-09-18,26.68,26.45,18.5,18.55,1408.08
2006-09-19,26.64,26.4,18.6,18.59,1407.0
2006-09-20,26.57,26.33,18.74,18.68,1416.58
2006-09-21,26.75,26.51,18.96,18.91,1402.34
2006-09-24,26.48,26.25,18.82,18.81,1399.31
2006-09-25,26.53,26.29,18.88,18.77,1382.32
2006-09-26,26.28,26.05,18.6,18.54,1394.97
2006-09-27,26.45,26.2,18.81,18.67,1410.75
2006-09-28,26.7,26.45,18.83,18.69,1427.97
2006-10-08,27.05,26.79,19.04,18.97,1465.97
2006-10-09,27.57,27.3,19.39,19.32,1462.92
2006-10-10,27.44,27.17,19.32,19.18,1462.12
2006-10-11,27.39,27.12,19.17,18.98,1456.51
2006-10-12,27.25,26.98,19.18,18.95,1461.67
2006-10-15,27.38,27.1,19.32,18.96,1446.05
2006-10-16,27.09,26.82,19.2,18.77,1437.94
2006-10-17,26.94,26.67,19.09,18.7,1464.49
2006-10-18,27.31,27.03,19.69,19.09,1465.97
2006-10-19,27.35,27.07,19.85,19.24,1470.24
2006-10-22,27.25,26.97,19.76,19.2,1444.71
2006-10-23,26.72,26.44,19.15,18.7,1478.58
2006-10-24,27.28,26.99,19.66,19.22,1490.39
2006-10-25,27.38,27.08,19.65,19.3,1508.1
2006-10-26,27.54,27.03,20.23,19.81,1494.93
2006-10-29,27.23,26.7,20.4,19.88,1505.06
2006-10-30,27.49,26.96,20.74,20.02,1527.19
2006-10-31,27.89,27.31,20.97,20.48,1543.01
2006-11-01,27.99,27.42,20.95,20.41,1541.88
2006-11-02,28.05,27.48,20.9,20.58,1552.37
2006-11-05,28.19,27.61,21.17,20.87,1585.63
2006-11-06,28.49,27.9,21.5,21.28,1601.59
2006-11-07,28.57,27.96,21.73,21.37,1580.51
2006-11-08,28.25,27.7,21.52,21.28,1617.14
2006-11-09,28.97,28.33,21.68,21.47,1604.33
2006-11-12,28.49,27.87,21.2,21.02,1581.19
2006-11-13,27.93,27.32,20.44,20.34,1600.43
2006-11-14,28.22,27.6,20.56,20.47,1650.17
2006-11-15,29.02,28.38,21.08,20.81,1653.85
2006-11-16,28.86,28.25,21.26,21.12,1686.13
2006-11-19,29.66,29.05,21.67,21.33,1734.94
2006-11-20,30.06,29.48,22.37,21.72,1753.39
2006-11-21,30.52,29.84,22.26,21.63,1763.68
2006-11-22,30.92,30.2,22.08,21.94,1777.4
2006-11-23,30.96,30.32,22.55,22.37,1768.85
2006-11-26,31.22,30.5,22.69,22.35,1776.02
2006-11-27,31.64,30.93,22.63,22.25,1762.32
2006-11-28,31.46,30.75,22.53,22.31,1783.85
2006-11-29,31.86,31.16,23.1,22.7,1842.42
2006-11-30,32.65,31.89,23.19,23.07,1853.14
2006-12-03,32.97,32.22,23.95,23.43,1915.5
2006-12-04,33.99,33.2,24.34,23.94,1932.42
2006-12-05,32.01,31.3,24.46,24.05,1923.08
2006-12-06,34.51,33.71,24.78,24.23,1930.66
2006-12-07,31.58,30.77,24.8,24.24,1862.52
2006-12-10,30.32,29.53,23.59,23.06,1954.88
2006-12-11,31.65,30.84,24.12,23.75,1976.02
2006-12-12,31.85,31.01,24.32,24.12,1974.46
2006-12-13,31.93,31.2,24.19,23.92,2007.16
2006-12-14,32.62,31.91,24.51,24.06,2037.88
2006-12-17,33.16,32.33,24.37,24.31,2095.28
2006-12-18,33.83,33.09,24.31,24.31,2097.58
2006-12-19,33.97,33.13,25.25,24.85,2107.78
2006-12-20,34.36,33.51,25.18,24.91,2076.02
2006-12-21,33.74,32.9,25.13,24.77,2062.44
2006-12-24,33.31,32.53,25.3,25.02,2120.31
2006-12-25,33.98,33.18,25.27,25.27,2126.11
2006-12-26,33.79,33.0,25.13,25.12,2182.57
2006-12-27,34.47,33.61,25.41,25.42,2186.54
2006-12-28,34.16,33.38,25.07,25.07,2270.52
2007-01-03,36.67,35.76,28.58,28.58,2304.24
2007-01-04,30.1,36.3,23.47,29.13,2287.86
2007-01-07,30.74,36.8,24.15,29.13,2341.2
2007-01-08,31.62,37.88,25.14,30.27,2428.57
2007-01-09,32.46,38.97,24.97,31.42,2482.9
2007-01-10,33.25,39.94,25.97,31.8,2449.0
2007-01-11,33.38,39.89,26.1,31.93,2394.84
2007-01-14,32.78,39.25,24.85,31.01,2518.63
2007-01-15,34.4,41.42,26.19,32.75,2583.0
2007-01-16,35.45,42.69,27.21,33.29,2530.5
2007-01-17,35.06,41.81,26.85,32.72,2517.87
2007-01-18,35.67,42.57,27.12,32.88,2593.31
2007-01-21,36.82,43.98,28.25,34.02,2691.85
2007-01-22,38.16,45.7,29.49,35.84,2710.85
2007-01-23,37.45,45.05,29.29,35.39,2751.58
2007-01-24,37.87,45.83,29.55,35.3,2680.21
2007-01-25,36.56,44.49,27.86,34.23,2753.97
2007-01-28,37.23,45.22,28.57,34.53,2815.16
2007-01-29,35.36,46.11,29.78,36.18,2787.02
2007-01-30,35.16,45.8,29.81,35.72,2598.93
2007-01-31,35.54,42.8,28.26,33.63,2601.34
2007-02-01,32.99,43.09,28.29,33.66,2480.8
2007-02-04,34.32,41.27,27.09,33.04,2427.58
2007-02-05,33.97,40.93,26.31,32.38,2476.32
2007-02-06,34.52,41.53,27.11,33.23,2535.67
2007-02-07,32.46,42.4,27.54,34.06,2569.78
2007-02-08,33.27,43.18,28.11,34.27,2545.34
2007-02-11,33.09,42.98,27.89,33.82,2647.66
2007-02-12,34.13,44.62,28.84,35.53,2687.08
2007-02-13,34.8,45.34,29.72,35.82,2760.04
2007-02-14,35.48,43.69,31.1,36.88,2840.05
2007-02-15,36.6,44.99,31.69,37.44,2838.72
2007-02-25,36.86,43.45,31.85,37.3,2848.46
2007-02-26,37.27,46.5,31.45,38.79,2579.89
2007-02-27,33.85,42.06,28.6,34.94,2658.83
2007-02-28,34.71,43.1,29.35,36.59,2583.15
2007-03-01,33.66,41.76,28.59,34.96,2621.11
2007-03-04,34.22,42.51,29.0,35.39,2571.88
2007-03-05,33.9,42.08,29.22,35.77,2633.19
2007-03-06,34.38,42.74,30.21,35.67,2701.28
2007-03-07,35.29,44.12,31.06,36.64,2731.62
2007-03-08,35.78,41.94,30.98,37.14,2716.81
2007-03-11,35.43,41.39,30.49,36.23,2710.82
2007-03-12,35.58,41.51,30.61,36.54,2727.36
2007-03-13,35.94,41.9,30.78,36.69,2667.78
2007-03-14,35.64,41.48,30.01,36.8,2721.54
2007-03-15,36.36,42.35,31.06,37.07,2680.79
2007-03-18,35.67,44.25,30.26,36.59,2751.46
2007-03-19,36.07,41.83,31.59,36.41,2751.61
2007-03-20,36.31,41.92,31.25,36.86,2777.08
2007-03-21,36.88,42.48,31.6,37.34,2793.29
2007-03-22,37.21,42.54,31.3,37.35,2789.01
2007-03-25,37.23,42.43,30.87,37.05,2832.49
2007-03-26,37.9,43.24,31.61,37.9,2842.03
2007-03-27,38.25,43.68,31.9,38.09,2874.46
2007-03-28,38.16,43.56,32.63,37.91,2892.83
2007-03-29,37.84,43.21,33.16,37.13,2877.97
2007-04-01,37.73,43.06,32.66,37.04,2951.32
2007-04-02,38.48,44.01,33.15,37.61,2986.33
2007-04-03,39.09,44.76,33.48,38.09,3006.91
2007-04-04,39.52,45.13,33.79,39.03,3031.36
2007-04-05,39.95,45.64,34.5,40.17,3036.88
2007-04-08,40.41,46.18,34.73,40.34,3096.88
2007-04-09,40.99,46.88,35.0,40.65,3137.41
2007-04-10,41.29,47.34,34.8,40.31,3177.61
2007-04-11,41.59,47.4,35.09,39.9,3219.9
2007-04-12,42.75,48.86,35.79,40.03,3216.42
2007-04-15,43.06,49.27,35.83,40.75,3299.66
2007-04-16,44.02,50.44,36.79,41.7,3291.49
2007-04-17,44.19,50.29,36.79,42.29,3282.58
2007-04-18,44.46,50.52,37.14,43.24,3138.9
2007-04-19,42.47,48.1,35.18,40.86,3260.53
2007-04-22,44.1,49.08,36.38,42.54,3395.79
2007-04-23,45.84,50.07,38.16,42.9,3405.05
2007-04-24,46.82,51.65,38.77,42.96,3425.93
2007-04-25,46.95,50.99,38.76,42.79,3462.18
2007-04-26,44.85,51.05,38.62,43.0,3425.93
2007-04-29,44.72,48.25,38.81,37.37,3515.82
2007-05-07,45.6,44.04,38.64,35.72,3628.88
2007-05-08,47.16,45.47,40.76,37.0,3669.34
2007-05-09,47.24,45.56,41.85,38.23,3696.23
2007-05-10,47.5,45.78,41.96,37.8,3673.89
2007-05-13,46.97,45.24,41.48,38.32,3711.72
2007-05-14,47.33,45.61,42.21,38.19,3573.79
2007-05-15,45.9,44.27,40.29,36.57,3652.66
2007-05-16,47.2,45.5,41.38,37.19,3720.82
2007-05-17,48.35,46.59,41.98,37.97,3712.72
2007-05-20,48.48,46.75,42.18,38.18,3739.8
2007-05-21,49.14,47.41,43.2,39.34,3772.7
2007-05-22,49.72,47.9,43.39,38.93,3830.26
2007-05-23,50.69,48.79,44.55,39.89,3805.43
2007-05-24,50.18,48.22,44.07,39.89,3852.2
2007-05-27,51.13,48.96,44.39,40.05,3935.12
2007-05-28,52.68,50.53,45.47,40.96,4020.98
2007-05-29,54.14,51.88,47.33,41.81,3764.52
2007-05-30,50.41,48.32,43.1,38.77,3874.77
2007-05-31,51.31,49.15,44.23,41.21,3789.95
2007-06-03,49.38,47.36,42.76,40.42,3513.28
2007-06-04,45.67,43.82,39.32,37.74,3635.87
2007-06-05,47.19,45.22,40.74,38.23,3661.71
2007-06-06,47.68,45.65,41.88,38.01,3758.79
2007-06-07,49.19,47.07,42.59,39.04,3766.32
2007-06-10,49.62,47.39,42.77,38.9,3859.33
2007-06-11,51.07,48.77,44.39,39.72,3950.68
2007-06-12,52.49,50.12,45.73,41.29,4026.33
2007-06-13,53.4,50.99,46.68,41.95,3976.44
2007-06-14,52.84,50.45,46.11,42.28,3994.61
2007-06-17,52.86,50.46,46.28,44.14,4118.8
2007-06-18,54.24,51.93,48.09,44.66,4136.57
2007-06-19,54.66,52.3,47.55,44.99,4053.24
2007-06-20,53.67,51.3,46.66,43.35,4116.86
2007-06-21,54.35,52.06,47.26,44.09,4011.94
2007-06-24,52.61,50.41,45.6,44.55,3876.15
2007-06-25,50.21,48.25,43.63,43.45,3911.31
2007-06-26,50.89,48.96,44.43,44.13,4024.04
2007-06-27,52.39,50.44,45.81,44.71,3882.57
2007-06-28,49.96,48.18,43.93,42.04,3821.63
2007-07-01,51.19,47.7,44.59,42.38,3813.95
2007-07-02,50.99,47.61,44.25,42.08,3874.55
2007-07-03,51.9,48.39,44.81,42.55,3785.83
2007-07-04,50.92,47.45,43.64,41.74,3592.41
2007-07-05,47.75,44.54,41.7,39.84,3753.7
2007-07-08,50.21,46.8,43.42,41.35,3861.27
2007-07-09,51.75,48.25,45.11,42.5,3840.3
2007-07-10,50.94,47.41,44.62,41.82,3850.28
2007-07-11,51.13,47.59,44.71,42.3,3886.81
2007-07-12,51.57,48.08,44.56,42.7,3887.14
2007-07-15,51.58,48.08,44.37,42.83,3766.46
2007-07-16,50.13,46.91,42.48,41.14,3876.65
2007-07-17,51.31,48.03,43.53,42.05,3910.55
2007-07-18,51.79,48.58,43.68,42.52,3896.11
2007-07-19,51.6,48.39,43.2,42.6,4072.61
2007-07-22,53.74,50.36,44.59,43.38,4251.57
2007-07-23,56.18,52.55,47.0,45.11,4256.03
2007-07-24,56.18,52.58,46.48,44.4,4352.55
2007-07-25,57.41,53.71,49.06,46.05,4370.47
2007-07-26,57.92,54.04,48.96,46.19,4351.62
2007-07-29,58.02,54.22,48.85,46.91,4457.57
2007-07-30,59.45,55.5,50.58,47.86,4501.44
2007-07-31,60.1,55.91,51.88,48.49,4360.86
2007-08-01,57.88,54.1,49.34,46.44,4508.18
2007-08-02,59.89,56.02,51.25,48.35,4707.16
2007-08-05,61.83,57.68,52.88,49.97,4814.56
2007-08-06,63.24,58.93,53.62,51.11,4834.89
2007-08-07,63.68,59.51,53.62,51.3,4789.36
2007-08-08,62.82,58.59,53.26,49.85,4935.61
2007-08-09,64.18,60.07,53.11,50.39,4907.89
2007-08-12,63.69,59.52,52.16,49.73,4923.38
2007-08-13,63.51,59.16,51.88,49.78,4975.44
2007-08-14,64.45,59.78,52.77,49.97,4988.37
2007-08-15,64.28,58.97,53.55,48.8,4862.48
2007-08-16,63.12,57.75,52.17,47.7,4740.29
2007-08-19,61.99,54.94,51.5,46.58,5025.71
2007-08-20,65.02,57.36,54.02,48.54,5110.53
2007-08-21,65.85,55.99,54.4,49.14,5195.19
2007-08-22,66.96,56.76,55.93,49.81,5281.46
2007-08-23,68.06,57.6,56.67,50.62,5384.59
2007-08-26,68.89,58.47,58.2,51.85,5410.96
2007-08-27,68.94,58.32,57.92,50.88,5424.58
2007-08-28,69.34,55.79,56.98,49.82,5343.15
2007-08-29,68.73,54.22,56.04,49.57,5394.34
2007-08-30,69.73,54.79,57.52,50.02,5456.4
2007-09-02,70.49,54.74,59.07,49.77,5575.0
2007-09-03,72.1,56.12,62.29,50.18,5504.66
2007-09-04,71.48,55.7,60.66,48.91,5483.24
2007-09-05,71.53,55.69,61.22,49.17,5542.03
2007-09-06,72.23,56.27,61.6,50.1,5418.32
2007-09-09,70.96,55.22,61.95,49.29,5499.41
2007-09-10,72.01,56.16,63.25,50.44,5263.71
2007-09-11,68.69,53.64,59.82,47.94,5327.39
2007-09-12,69.69,54.47,60.82,49.12,5486.59
2007-09-13,71.67,55.88,62.45,50.2,5541.23
2007-09-16,72.6,56.64,62.64,50.0,5638.81
2007-09-17,73.99,57.91,63.17,50.82,5588.31
2007-09-18,74.34,58.15,63.83,50.4,5530.24
2007-09-19,73.51,57.43,63.46,50.87,5603.99
2007-09-20,74.7,58.31,63.62,51.26,5569.28
2007-09-23,74.38,58.0,62.75,51.46,5608.2
2007-09-24,74.31,57.9,63.08,51.82,5555.55
2007-09-25,73.33,56.96,62.12,50.97,5475.35
2007-09-26,72.32,55.99,61.51,51.29,5542.72
2007-09-27,73.11,56.62,62.82,51.86,5709.5
2007-10-07,75.35,58.42,64.8,53.78,5819.98
2007-10-08,75.9,58.71,65.26,54.45,5843.08
2007-10-09,76.29,59.01,63.84,53.83,5864.79
2007-10-10,76.19,58.82,63.62,53.94,5995.7
2007-10-11,76.95,59.4,65.48,54.97,5979.13
2007-10-14,76.69,59.0,64.16,54.94,6079.41
2007-10-15,77.48,59.64,64.81,54.43,6140.73
2007-10-16,75.91,60.13,64.25,56.08,6081.49
2007-10-17,75.18,59.57,64.91,54.99,5855.58
2007-10-18,72.66,57.07,62.33,52.35,5852.9
2007-10-21,72.54,56.67,61.4,52.75,5710.22
2007-10-22,70.73,55.1,59.0,52.02,5811.28
2007-10-23,71.51,55.16,60.76,52.45,5896.14
2007-10-24,72.01,55.31,60.43,52.01,5663.29
2007-10-25,68.63,52.12,57.56,47.8,5746.26
2007-10-28,68.94,51.58,58.44,48.15,5872.38
2007-10-29,70.35,51.4,60.85,47.49,5956.82
2007-10-30,71.65,51.91,62.87,49.88,6027.77
2007-10-31,73.04,52.79,63.12,48.13,5974.87
2007-11-01,71.51,51.69,62.29,47.38,5859.6
2007-11-04,69.39,50.05,59.33,45.01,5702.6
2007-11-05,71.04,49.71,59.53,44.89,5643.95
2007-11-06,70.9,49.67,59.68,45.65,5689.63
2007-11-07,71.08,49.95,59.8,46.5,5408.5
2007-11-08,67.96,47.99,56.9,44.5,5372.65
2007-11-11,67.0,47.27,56.68,44.32,5333.12
2007-11-12,66.25,46.66,55.43,42.93,5275.49
2007-11-13,65.56,46.22,54.87,42.42,5499.18
2007-11-14,68.53,48.28,56.96,44.26,5433.06
2007-11-15,67.56,47.52,56.07,43.46,5340.22
2007-11-18,67.14,47.15,56.76,43.59,5296.32
2007-11-19,67.31,47.42,56.78,43.33,5372.04
2007-11-20,68.47,48.22,57.8,44.16,5289.67
2007-11-21,67.62,47.71,56.79,43.94,5062.63
2007-11-22,64.42,45.55,53.93,42.23,5153.61
2007-11-25,65.35,46.68,55.68,43.44,5091.91
2007-11-26,65.24,46.36,55.51,42.63,4986.29
2007-11-27,64.16,45.75,54.74,42.21,4923.61
2007-11-28,63.4,45.19,54.0,42.66,5153.04
2007-11-29,65.84,46.82,56.88,44.57,5039.9
2007-12-02,64.68,46.04,55.86,43.05,5080.19
2007-12-03,65.13,46.3,56.29,43.24,5148.8
2007-12-04,65.71,46.69,56.83,43.33,5295.36
2007-12-05,67.38,47.83,58.1,44.27,5296.36
2007-12-06,67.71,47.92,57.9,44.14,5364.43
2007-12-09,68.68,48.58,58.7,44.98,5440.93
2007-12-10,70.44,49.92,59.75,46.37,5436.85
2007-12-11,70.81,50.19,59.14,45.84,5346.92
2007-12-12,70.19,49.79,58.91,44.7,5151.39
2007-12-13,67.55,47.91,57.5,43.69,5246.74
2007-12-16,69.25,49.06,57.91,44.5,5090.87
2007-12-17,68.24,48.46,57.98,43.04,5057.95
2007-12-18,67.72,48.13,57.62,42.8,5186.76
2007-12-19,69.28,49.24,58.7,43.25,5289.17
2007-12-20,70.36,50.12,59.38,43.94,5342.95
2007-12-23,71.19,50.65,60.26,44.01,5458.83
2007-12-24,72.43,51.5,61.82,44.89,5458.17
2007-12-25,72.74,51.73,61.88,45.94,5495.48
2007-12-26,73.63,52.43,62.55,46.27,5614.89
2007-12-27,74.9,53.35,63.18,46.35,5578.45
2008-01-01,76.98,54.24,66.55,49.04,5591.81
2008-01-02,49.87,55.15,44.76,49.47,5604.79
2008-01-03,50.22,55.45,44.46,49.38,5669.36
2008-01-06,50.74,55.94,44.63,49.84,5736.06
2008-01-07,51.15,56.43,45.86,50.53,5743.83
2008-01-08,50.56,55.74,45.52,50.45,5812.11
2008-01-09,51.45,56.67,45.77,51.55,5867.32
2008-01-10,52.08,57.31,46.48,51.8,5914.4
2008-01-13,52.08,57.58,46.92,53.75,5934.45
2008-01-14,52.45,58.06,46.55,53.7,5872.37
2008-01-15,52.27,57.77,47.21,53.16,5643.75
2008-01-16,50.56,55.83,45.88,50.39,5503.61
2008-01-17,49.02,54.29,44.93,50.15,5537.51
2008-01-20,49.43,54.72,44.99,50.87,5249.88
2008-01-21,47.05,52.1,42.84,47.66,4862.85
2008-01-22,43.47,50.59,39.66,44.63,5072.35
2008-01-23,45.41,50.29,41.03,46.41,5098.11
2008-01-24,45.96,50.92,40.79,46.78,5159.26
2008-01-27,46.37,51.37,42.35,47.66,4799.57
2008-01-28,43.02,50.08,39.76,43.52,4816.82
2008-01-29,43.33,50.41,39.56,44.07,4749.38
2008-01-30,43.19,50.39,39.28,43.98,4684.16
2008-01-31,42.4,49.68,38.5,43.03,4681.33
2008-02-03,41.74,46.52,38.15,41.82,5074.42
2008-02-04,45.12,50.26,41.54,45.4,5032.8
2008-02-12,44.99,49.62,40.88,44.88,4899.63
2008-02-13,44.18,48.69,39.88,43.75,4959.01
2008-02-14,44.65,49.17,40.69,44.43,4881.75
2008-02-17,43.97,48.43,40.36,43.51,4973.86
2008-02-18,44.86,49.4,41.03,45.13,5076.28
2008-02-19,45.86,50.47,41.58,45.96,4938.13
2008-02-20,45.06,49.55,40.67,45.45,4875.88
2008-02-21,44.74,49.2,40.45,45.67,4671.66
2008-02-24,43.3,47.61,39.07,43.87,4489.2
2008-02-25,41.72,45.73,37.13,40.39,4498.99
2008-02-26,41.58,45.66,37.36,40.95,4626.98
2008-02-27,42.68,46.87,38.56,42.07,4599.01
2008-02-28,42.45,46.56,38.14,41.67,4651.96
2008-03-02,43.09,47.17,39.09,42.19,4756.94
2008-03-03,44.24,48.44,39.52,43.2,4610.78
2008-03-04,43.29,47.25,38.41,42.05,4550.43
2008-03-05,42.84,46.77,38.07,41.31,4613.13
2008-03-06,43.33,47.35,38.7,42.25,4556.17
2008-03-09,42.84,46.8,38.26,41.51,4358.25
2008-03-10,40.96,46.78,36.61,39.98,4363.35
2008-03-11,40.99,46.77,36.02,40.0,4228.68
2008-03-12,39.64,45.29,35.37,38.65,4141.75
2008-03-13,38.39,43.69,34.5,36.37,4099.78
2008-03-16,37.89,43.13,34.17,36.18,3955.04
2008-03-17,36.03,40.71,32.11,34.73,3785.93
2008-03-18,33.85,38.14,29.64,31.81,3908.02
2008-03-19,34.95,39.28,30.55,32.83,4015.14
2008-03-20,35.99,39.98,31.31,33.63,4043.71
2008-03-23,36.54,40.53,31.92,34.26,3843.9
2008-03-24,35.01,38.64,30.45,32.33,3892.91
2008-03-25,35.67,38.96,30.74,33.31,3905.29
2008-03-26,35.63,38.82,30.94,31.6,3747.34
2008-03-27,34.09,36.97,29.26,29.83,3938.08
2008-03-30,35.49,38.04,30.66,31.64,3824.55
2008-03-31,34.49,36.75,29.63,30.19,3654.77
2008-04-01,32.55,34.7,28.35,29.05,3677.56
2008-04-02,32.22,34.42,28.25,29.24,3789.38
2008-04-06,33.23,35.56,29.33,30.69,3971.6
2008-04-07,35.05,37.49,31.16,31.74,4002.97
2008-04-08,35.59,38.13,31.24,32.02,3792.47
2008-04-09,33.72,36.09,29.44,30.09,3845.83
2008-04-10,34.26,36.68,30.14,30.65,3871.29
2008-04-13,34.49,36.9,30.29,31.37,3614.82
2008-04-14,32.24,34.49,28.23,29.42,3645.09
2008-04-15,32.64,34.93,28.8,29.26,3558.03
2008-04-16,31.84,34.05,28.09,28.38,3455.58
2008-04-17,30.69,32.83,27.3,27.86,3350.37
2008-04-20,29.45,31.33,25.9,25.97,3367.89
2008-04-21,29.37,30.74,25.95,25.9,3429.27
2008-04-22,29.54,30.99,26.25,26.38,3593.36
2008-04-23,30.98,30.09,28.01,27.05,3936.02
2008-04-24,33.83,32.87,30.48,29.35,3952.31
2008-04-27,33.88,32.63,30.55,29.65,3863.26
2008-04-28,33.2,33.47,30.31,28.36,3913.25
2008-04-29,33.55,33.75,30.61,29.53,4118.49
2008-05-04,35.03,35.68,32.53,29.52,4200.35
2008-05-05,36.08,36.79,33.02,30.66,4149.61
2008-05-06,35.69,36.43,32.65,29.87,3949.65
2008-05-07,33.98,34.65,30.7,28.52,4045.84
2008-05-08,35.0,35.69,31.36,28.98,3978.75
2008-05-11,34.65,35.33,30.87,29.16,3995.05
2008-05-12,34.83,35.53,30.71,29.07,3926.97
2008-05-13,34.23,34.91,30.05,28.49,4061.47
2008-05-14,35.43,36.13,31.31,29.05,4034.12
2008-05-15,35.27,36.05,30.86,29.01,4032.09
2008-05-18,35.03,35.81,30.89,29.22,3996.96
2008-05-19,34.85,35.57,30.61,28.75,3799.59
2008-05-20,33.02,33.72,28.94,27.09,3876.94
2008-05-21,33.71,34.52,29.24,27.34,3797.9
2008-05-22,32.98,33.79,28.35,26.45,3773.79
2008-05-25,32.65,33.47,28.22,26.45,3657.1
2008-05-26,31.61,32.41,27.87,26.33,3670.84
2008-05-27,31.71,32.48,28.19,26.01,3773.18
2008-05-28,32.6,33.36,28.86,26.76,3675.62
2008-05-29,31.74,32.62,28.04,26.41,3715.71
2008-06-01,31.99,32.92,28.46,26.66,3728.7
2008-06-02,32.23,33.2,28.23,26.51,3714.62
2008-06-03,32.12,33.04,28.24,26.59,3645.86
2008-06-04,31.57,32.58,27.91,26.62,3617.52
2008-06-05,31.24,32.31,27.7,26.45,3591.72
