date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2013-08-07,32.69,28.98,17.93,17.97,2276.78
2013-08-08,32.67,29.03,17.85,18.28,2286.01
2013-08-11,32.88,29.4,18.14,18.7,2352.79
2013-08-12,33.67,30.23,18.67,19.57,2359.07
2013-08-13,32.73,30.18,18.57,19.52,2349.08
2013-08-14,33.54,30.11,18.37,19.38,2321.58
2013-08-15,33.07,29.15,18.34,19.26,2304.14
2013-08-18,32.63,28.42,18.34,19.12,2331.43
2013-08-19,32.95,28.75,18.52,19.55,2312.47
2013-08-20,32.72,28.44,18.4,18.76,2308.59
2013-08-21,32.8,28.68,18.2,18.71,2303.93
2013-08-22,32.64,28.62,18.08,18.65,2286.93
2013-08-25,32.5,28.51,18.13,18.42,2335.62
2013-08-26,33.24,29.59,18.39,19.25,2340.88
2013-08-27,33.37,29.64,18.52,19.27,2328.06
2013-08-28,33.33,29.55,19.13,19.45,2318.31
2013-08-29,33.13,29.38,18.78,19.09,2313.91
2013-09-01,32.83,29.58,18.68,19.44,2320.34
2013-09-02,33.1,28.73,18.52,20.1,2354.5
2013-09-03,33.5,29.1,18.4,20.12,2350.7
2013-09-04,33.56,29.13,18.52,20.22,2341.74
2013-09-05,33.38,29.02,18.38,19.95,2357.78
2013-09-08,33.55,29.28,18.71,19.97,2440.61
2013-09-09,34.19,29.84,18.96,20.34,2474.89
2013-09-10,34.61,30.21,19.18,20.48,2482.89
2013-09-11,33.63,30.2,19.24,20.74,2507.45
2013-09-12,33.69,30.27,19.08,20.54,2488.9
2013-09-15,34.6,30.19,19.81,20.9,2478.39
2013-09-16,34.53,30.14,19.56,20.89,2427.32
2013-09-17,33.94,29.63,18.84,20.78,2432.51
2013-09-22,34.14,29.79,19.07,21.01,2472.29
2013-09-23,34.85,30.47,19.24,21.53,2443.89
2013-09-24,34.78,30.45,19.37,21.21,2429.03
2013-09-25,34.63,30.27,19.38,21.29,2384.44
2013-09-26,33.99,29.72,19.15,20.95,2394.97
2013-09-29,34.07,29.81,19.61,20.66,2409.04
2013-10-07,34.33,30.06,19.68,20.73,2441.81
2013-10-08,34.81,30.47,19.61,21.02,2453.58
2013-10-09,35.02,30.68,19.54,21.24,2429.32
2013-10-10,34.82,30.38,19.94,21.39,2468.51
2013-10-13,34.38,30.82,20.52,21.56,2472.54
2013-10-14,34.6,30.96,20.86,21.19,2467.52
2013-10-15,34.71,31.01,20.62,20.89,2421.37
2013-10-16,33.85,30.16,20.42,20.75,2413.33
2013-10-17,33.82,30.15,20.25,20.43,2426.05
2013-10-20,33.93,30.29,20.17,20.87,2471.32
2013-10-21,34.62,30.74,20.79,21.18,2445.89
2013-10-22,34.31,30.1,20.55,21.07,2418.49
2013-10-23,33.68,29.54,19.7,20.54,2400.51
2013-10-24,33.36,29.5,19.47,19.97,2368.56
2013-10-27,32.67,28.82,18.92,19.2,2365.95
2013-10-28,32.73,29.59,19.1,19.73,2372.05
2013-10-29,32.38,29.07,18.59,19.58,2407.47
2013-10-30,31.87,28.8,18.93,19.49,2373.72
2013-10-31,31.38,29.31,18.71,18.82,2384.96
2013-11-03,32.38,29.29,18.97,18.93,2380.45
2013-11-04,31.44,29.3,18.83,18.78,2383.77
2013-11-05,31.64,29.52,18.77,18.98,2353.57
2013-11-06,31.33,29.23,18.82,18.74,2340.55
2013-11-07,31.85,28.88,18.66,18.71,2307.95
2013-11-10,31.32,28.39,18.27,18.28,2315.89
2013-11-11,31.38,28.43,18.41,18.52,2340.0
2013-11-12,31.57,28.66,18.68,18.55,2288.12
2013-11-13,31.03,28.15,18.32,18.31,2304.5
2013-11-14,31.5,28.59,19.0,18.47,2350.73
2013-11-17,32.22,29.2,19.39,18.81,2428.9
2013-11-18,33.06,29.94,19.67,19.19,2412.16
2013-11-19,32.9,29.81,19.56,19.05,2424.85
2013-11-20,33.18,30.11,20.13,19.1,2409.99
2013-11-21,33.12,30.07,19.91,19.06,2397.96
2013-11-24,32.91,29.93,19.78,19.06,2388.63
2013-11-25,32.9,29.87,19.97,18.97,2387.42
2013-11-26,32.13,29.94,19.64,19.05,2414.48
2013-11-27,32.74,30.45,19.98,19.17,2439.53
2013-11-28,33.08,30.75,19.98,19.57,2438.94
2013-12-01,33.22,30.84,19.99,19.48,2418.79
2013-12-02,33.44,30.05,19.79,19.07,2442.78
2013-12-03,33.96,30.54,20.21,19.56,2475.14
2013-12-04,34.37,30.88,20.84,20.16,2468.2
2013-12-05,34.33,30.87,20.71,20.23,2452.29
2013-12-08,34.11,30.66,20.65,20.12,2450.87
2013-12-09,34.11,30.7,20.74,19.97,2453.32
2013-12-10,33.2,30.68,20.23,19.94,2412.76
2013-12-11,32.68,30.22,19.97,19.65,2410.01
2013-12-12,32.76,30.27,19.97,19.56,2406.64
2013-12-15,35.33,30.97,24.39,21.27,2367.92
2013-12-16,34.59,30.36,23.66,21.07,2356.38
2013-12-17,34.42,30.22,23.37,20.91,2357.23
2013-12-18,34.38,30.16,23.28,20.82,2332.41
2013-12-19,34.16,29.92,23.0,20.7,2278.14
2013-12-22,33.65,29.4,22.72,20.36,2284.6
2013-12-23,33.51,29.36,22.98,20.52,2288.25
2013-12-24,33.56,29.35,23.07,20.69,2305.11
2013-12-25,33.97,29.65,23.32,20.77,2265.33
2013-12-26,34.3,29.11,22.94,20.44,2303.48
2013-12-29,33.94,29.58,23.39,20.8,2299.46
2013-12-30,34.0,29.57,23.36,20.78,2330.03
2014-01-01,34.48,29.96,23.49,20.89,2321.98
2014-01-02,31.05,30.14,20.88,20.99,2290.78
2014-01-05,30.84,30.0,20.67,20.63,2238.64
2014-01-06,29.96,29.15,19.88,19.95,2238.0
2014-01-07,30.06,29.19,19.86,20.06,2241.91
2014-01-08,30.12,29.26,20.02,19.97,2222.22
2014-01-09,29.74,28.89,19.52,19.79,2204.85
2014-01-12,29.3,28.43,19.34,19.69,2193.68
2014-01-13,29.14,28.29,19.18,19.32,2212.85
2014-01-14,29.5,28.66,19.56,19.45,2208.94
2014-01-15,29.73,28.82,19.64,19.59,2211.84
2014-01-16,29.74,28.84,19.74,19.77,2178.49
2014-01-19,29.25,28.35,19.32,19.14,2165.99
2014-01-20,29.06,28.14,19.28,18.96,2187.41
2014-01-21,29.38,28.46,19.41,19.19,2243.8
2014-01-22,30.15,29.2,19.77,19.5,2231.89
2014-01-23,30.12,29.16,19.72,19.54,2245.68
2014-01-26,30.51,29.48,19.85,19.98,2215.92
2014-01-27,30.19,29.13,19.69,19.59,2219.86
2014-01-28,30.14,29.11,19.7,19.58,2227.78
2014-01-29,30.33,29.31,19.58,19.62,2202.45
2014-02-06,30.13,29.12,19.42,19.32,2212.48
2014-02-09,30.54,29.51,19.41,19.47,2267.53
2014-02-10,31.45,30.4,20.23,20.06,2285.56
2014-02-11,31.47,30.46,20.41,20.44,2291.25
2014-02-12,31.71,30.61,20.42,20.62,2279.55
2014-02-13,31.26,30.24,20.22,20.38,2295.57
2014-02-16,31.66,30.62,20.49,20.66,2311.65
2014-02-17,32.1,31.06,21.25,20.99,2282.44
