date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2018-12-28,41.77,36.76,28.23,25.4,3629.47
2019-01-02,41.9,36.81,28.08,25.44,3595.26
2019-01-03,41.88,36.7,28.09,25.35,3582.43
2019-01-04,41.56,36.56,27.79,25.26,3670.17
2019-01-07,42.38,37.51,28.54,25.94,3717.68
2019-01-08,42.89,38.25,29.04,26.29,3710.55
2019-01-09,43.01,38.12,29.06,26.31,3735.02
2019-01-10,43.13,38.12,29.13,26.38,3727.72
2019-01-11,42.91,38.23,29.21,26.29,3756.12
2019-01-14,43.21,38.59,29.31,26.62,3729.62
2019-01-15,42.94,38.37,29.22,26.45,3787.78
2019-01-16,43.27,38.64,29.49,26.84,3784.45
2019-01-17,43.17,38.55,29.5,26.69,3757.77
2019-01-18,42.64,38.13,29.04,26.53,3805.6
2019-01-21,42.95,38.27,29.24,26.84,3826.48
2019-01-22,43.06,38.44,29.36,26.86,3779.45
2019-01-23,42.9,38.09,29.14,26.61,3781.46
2019-01-24,43.16,38.25,29.2,26.64,3800.94
2019-01-25,43.15,38.59,29.23,26.89,3804.96
2019-01-28,42.99,38.23,28.98,26.6,3793.06
2019-01-29,42.7,37.96,28.68,26.33,3769.28
2019-01-30,42.06,37.12,28.05,25.79,3729.31
2019-01-31,41.34,36.44,27.66,25.43,3724.01
2019-02-01,40.96,35.79,27.07,24.97,3800.7
2019-02-11,41.57,36.76,27.8,25.67,3886.41
2019-02-12,42.59,37.79,28.53,26.45,3924.42
2019-02-13,43.06,38.35,28.89,26.83,3997.41
2019-02-14,43.76,39.07,29.39,27.16,4009.53
2019-02-15,43.93,39.19,29.64,27.41,3966.98
2019-02-18,43.83,39.18,29.63,27.4,4098.33
2019-02-19,45.0,40.39,30.48,28.32,4101.87
2019-02-20,44.99,40.29,30.52,28.22,4112.99
2019-02-21,45.3,40.36,30.72,28.19,4102.33
2019-02-22,45.15,40.26,30.48,28.03,4195.19
2019-02-25,45.7,40.54,31.03,28.68,4429.28
2019-02-26,47.81,42.3,32.66,29.96,4400.43
2019-02-27,47.64,42.56,32.58,30.0,4391.02
2019-02-28,47.29,43.55,32.37,30.39,4391.23
2019-03-01,47.67,45.51,32.42,31.19,4457.15
2019-03-04,47.88,45.82,32.46,31.37,4528.85
2019-03-05,48.26,46.44,33.05,31.79,4604.95
2019-03-06,49.45,47.56,33.97,32.61,4673.28
2019-03-07,50.11,48.5,34.62,33.18,4686.91
2019-03-08,50.69,48.78,35.21,33.53,4496.29
2019-03-11,49.09,47.17,33.72,31.95,4631.71
2019-03-12,50.56,48.65,35.1,33.41,4696.66
2019-03-13,51.07,49.36,35.64,34.12,4623.26
2019-03-14,50.53,48.93,34.9,33.5,4540.53
2019-03-15,49.17,47.64,33.99,32.53,4601.79
2019-03-18,49.88,48.34,34.43,32.93,4723.68
2019-03-20,50.68,49.36,35.26,33.74,4721.89
2019-03-21,50.85,49.41,35.11,33.93,4751.31
2019-03-22,51.03,49.72,35.39,34.28,4760.56
2019-03-25,51.18,50.15,35.51,34.43,4682.04
2019-03-26,50.59,49.43,35.11,34.14,4591.26
2019-03-27,49.31,48.32,34.37,33.19,4633.16
2019-03-28,49.76,48.4,34.41,33.37,4591.03
2019-03-29,49.5,48.28,33.86,33.09,4746.29
2019-04-01,50.43,49.43,34.69,34.01,4897.11
2019-04-02,51.35,50.65,35.66,35.2,4908.43
2019-04-03,51.66,51.1,35.81,35.24,4964.54
2019-04-04,52.0,51.76,36.05,35.68,5001.32
2019-04-08,52.14,51.71,36.09,35.59,4988.16
2019-04-09,52.05,51.59,35.88,35.26,5006.41
2019-04-10,51.91,51.88,35.84,35.52,5010.37
2019-04-11,51.97,52.11,35.99,35.4,4909.43
2019-04-12,51.37,51.23,35.23,34.65,4902.13
2019-04-15,51.5,51.29,35.07,34.73,4871.95
2019-04-16,51.47,51.26,34.85,34.49,4986.93
2019-04-17,51.88,52.15,35.41,35.41,5009.32
2019-04-18,52.32,52.28,35.59,35.43,4985.36
2019-04-19,51.65,51.69,35.22,35.13,5032.94
2019-04-22,52.2,52.03,35.55,35.47,4945.86
2019-04-23,51.77,51.87,35.17,35.06,4898.94
2019-04-24,50.7,51.19,34.38,34.47,4930.04
2019-04-25,51.09,51.43,34.64,34.87,4779.23
2019-04-26,50.09,49.81,33.54,33.49,4717.59
2019-04-29,50.01,48.87,33.2,33.12,4644.66
2019-04-30,49.16,47.69,32.69,32.11,4674.76
2019-05-07,47.79,45.74,31.55,30.6,4413.99
2019-05-09,47.72,45.18,31.28,30.16,4309.78
2019-05-09,47.71,45.18,31.27,30.15,4309.78
2019-05-09,47.71,45.18,31.27,30.15,4309.78
2019-05-10,49.0,46.36,32.29,31.28,4467.55
2019-05-13,48.69,46.18,32.08,31.13,4412.63
2019-05-15,49.36,46.73,32.55,31.41,4480.21
2019-05-16,49.61,46.93,32.73,31.58,4504.73
2019-05-17,48.65,45.76,31.44,30.8,4369.87
2019-05-20,48.66,45.88,31.44,30.45,4341.08
2019-05-21,49.17,46.41,32.03,30.98,4409.37
2019-05-22,49.09,46.25,31.87,30.76,4387.76
2019-05-23,48.24,45.42,31.22,30.14,4299.1
2019-05-26,48.02,45.25,30.95,29.86,4286.56
2019-05-27,48.82,46.37,31.76,30.75,4371.55
2019-05-28,48.8,46.41,31.86,30.94,4395.97
2019-05-29,49.15,46.4,32.11,31.12,4397.17
2019-05-30,48.85,46.2,32.02,31.08,4370.5
2019-06-02,48.73,46.17,32.0,31.02,4361.42
2019-06-03,48.74,46.04,31.79,30.68,4333.17
2019-06-04,48.01,45.61,31.26,30.16,4279.92
2019-06-05,48.21,45.62,31.31,30.2,4278.08
2019-06-09,47.07,44.68,30.67,29.44,4207.5
2019-06-10,47.52,45.13,30.85,29.83,4258.47
2019-06-11,48.49,46.12,32.01,30.86,4401.0
2019-06-12,48.75,45.98,31.77,30.68,4372.94
2019-06-13,48.59,46.22,31.85,30.75,4381.21
2019-06-16,47.84,45.19,31.16,30.12,4318.72
2019-06-17,48.12,45.47,31.19,30.2,4317.84
2019-06-18,48.16,45.45,31.21,30.23,4324.02
2019-06-19,48.65,45.96,31.68,30.72,4381.78
2019-06-20,48.96,46.64,32.17,31.34,4485.62
2019-06-23,49.63,47.06,32.7,31.72,4524.22
2019-06-24,49.5,47.2,32.59,31.77,4528.08
2019-06-25,49.17,46.89,32.25,31.4,4482.71
2019-06-26,49.35,46.87,32.29,31.55,4476.64
2019-06-27,49.43,47.18,32.59,31.88,4518.34
2019-06-30,49.2,46.61,32.28,31.38,4484.84
2019-07-01,50.3,47.59,33.13,32.28,4615.07
2019-07-02,50.3,47.57,33.1,32.28,4614.65
2019-07-03,49.84,47.0,32.8,31.93,4566.56
2019-07-04,49.54,46.88,32.6,31.89,4545.56
2019-07-07,49.94,46.93,32.65,31.97,4565.82
2019-07-08,48.74,45.86,31.73,30.97,4436.8
2019-07-09,49.02,45.78,31.76,31.05,4437.17
2019-07-10,48.88,45.5,31.68,30.82,4417.51
2019-07-11,48.94,45.64,31.7,30.81,4415.89
2019-07-14,48.85,45.78,31.71,30.97,4435.56
2019-07-15,48.98,46.01,32.06,31.35,4467.6
2019-07-16,48.98,46.1,32.28,31.34,4461.5
2019-07-17,49.13,46.08,32.35,31.28,4460.18
2019-07-18,48.64,45.3,31.78,30.72,4400.04
2019-07-21,48.75,45.62,31.83,30.81,4435.41
2019-07-22,47.73,44.65,31.1,30.04,4363.97
2019-07-23,48.27,45.19,31.47,30.42,4392.0
2019-07-24,48.67,45.71,31.92,30.81,4434.42
2019-07-25,48.74,45.65,31.91,30.84,4460.22
2019-07-28,48.9,45.73,32.07,30.86,4467.21
2019-07-29,48.96,45.83,32.24,30.99,4463.95
