date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2014-02-12,31.47,31.01,19.93,17.9,4938.74
2014-02-13,30.94,30.48,19.69,17.62,4973.21
2014-02-16,31.35,30.89,19.94,18.0,5001.16
2014-02-17,31.8,31.31,20.96,18.27,4936.45
2014-02-18,31.65,31.1,20.96,18.49,4998.37
2014-02-19,31.71,31.19,21.16,18.92,4951.77
2014-02-20,31.23,30.69,20.59,18.51,4904.31
2014-02-23,31.11,30.49,20.48,18.47,4795.72
2014-02-24,30.68,30.07,19.91,18.0,4680.55
2014-02-25,29.51,28.96,19.14,17.42,4690.61
2014-02-26,29.65,29.07,19.4,17.56,4695.09
2014-02-27,30.86,28.73,19.24,17.3,4732.96
2014-03-02,31.21,28.89,19.35,17.39,4753.75
2014-03-03,30.08,29.21,19.68,17.9,4750.24
2014-03-04,31.7,29.34,19.52,17.84,4702.55
2014-03-05,29.99,29.16,19.1,17.65,4723.0
2014-03-06,30.04,29.03,19.04,17.48,4712.91
2014-03-09,30.01,29.01,19.03,17.46,4559.51
2014-03-10,28.85,27.23,18.77,16.81,4575.77
2014-03-11,29.06,27.59,18.89,17.03,4590.94
2014-03-12,29.01,27.61,18.72,17.43,4646.63
2014-03-13,29.29,27.9,18.86,17.58,4610.23
2014-03-16,29.17,27.67,18.74,17.41,4647.79
2014-03-17,29.51,27.98,19.05,17.68,4640.99
2014-03-18,28.09,27.73,18.87,17.49,4610.75
2014-03-19,27.98,27.69,18.9,17.43,4545.14
2014-03-20,28.8,26.99,18.61,17.09,4708.87
2014-03-23,29.58,27.73,19.15,17.31,4752.6
2014-03-24,29.86,27.64,19.32,18.09,4747.15
2014-03-25,29.98,27.96,19.42,18.03,4735.88
2014-03-26,29.83,27.73,19.34,17.89,4711.74
2014-03-27,29.47,27.34,19.13,17.9,4711.14
2014-03-30,29.05,26.6,19.03,18.05,4694.38
2014-03-31,28.92,27.81,18.89,17.76,4723.72
2014-04-01,29.19,28.0,19.31,17.85,4768.84
2014-04-02,29.32,28.12,19.2,18.38,4728.3
2014-04-03,29.21,27.98,19.17,18.01,4773.13
2014-04-07,29.49,28.26,19.43,18.16,4898.91
2014-04-08,30.02,28.58,19.57,18.49,4897.36
2014-04-09,28.62,27.15,19.65,18.14,4994.68
2014-04-10,30.37,28.86,19.71,18.42,4981.52
2014-04-13,28.7,27.23,19.56,17.8,4969.93
2014-04-14,28.8,27.18,19.5,18.32,4880.2
2014-04-15,28.68,27.24,19.26,17.86,4889.38
2014-04-16,30.22,28.76,19.23,18.09,4868.58
2014-04-17,30.08,28.4,19.49,18.09,4868.36
2014-04-20,30.14,29.29,19.5,18.2,4783.9
2014-04-21,29.92,29.09,19.18,18.48,4812.05
2014-04-22,29.84,28.81,19.31,18.82,4798.98
2014-04-23,29.67,28.66,19.09,18.71,4792.67
2014-04-24,29.41,28.34,18.96,18.39,4749.67
2014-04-27,28.89,27.52,18.8,17.44,4677.37
2014-04-28,29.6,27.1,18.62,17.15,4723.9
2014-04-29,28.5,28.74,18.65,17.17,4726.88
2014-05-04,28.62,29.6,18.67,17.74,4717.18
2014-05-05,28.76,29.74,18.88,17.82,4717.39
2014-05-06,28.91,29.95,18.83,17.9,4676.7
2014-05-07,28.45,29.45,18.64,17.69,4685.36
2014-05-08,28.59,29.69,18.71,17.7,4680.36
2014-05-11,28.55,29.73,18.71,17.68,4778.4
2014-05-12,29.47,30.84,18.99,18.22,4768.93
2014-05-13,29.46,30.81,18.86,18.14,4761.15
2014-05-14,29.42,30.67,18.86,18.15,4708.0
2014-05-15,28.86,30.06,18.51,17.77,4709.73
2014-05-18,28.84,30.05,18.5,17.75,4634.08
2014-05-19,28.5,29.73,18.36,17.47,4638.29
2014-05-20,28.49,29.7,18.36,17.48,4682.51
2014-05-21,28.74,30.03,18.47,17.59,4671.18
2014-05-22,28.71,29.85,18.78,17.54,4710.31
2014-05-25,28.89,30.01,18.99,17.71,4721.8
2014-05-26,29.08,30.2,18.91,17.82,4702.06
2014-05-27,29.07,30.14,18.78,17.73,4743.02
2014-05-28,29.31,30.41,18.89,17.87,4715.58
2014-05-29,27.51,30.03,18.61,17.76,4711.72
2014-06-02,27.61,30.16,18.54,17.68,4696.8
2014-06-03,27.51,30.06,18.51,17.52,4654.66
2014-06-04,30.26,29.7,18.67,17.4,4706.41
2014-06-05,29.01,29.99,18.64,17.57,4671.01
2014-06-08,28.79,29.73,18.55,17.43,4674.97
2014-06-09,27.15,29.58,18.33,17.38,4729.29
2014-06-10,27.3,29.84,18.29,17.46,4723.69
2014-06-11,29.07,30.07,18.37,17.55,4711.0
2014-06-12,29.09,30.1,18.18,17.52,4760.76
2014-06-15,29.04,30.7,18.98,18.08,4800.66
2014-06-16,27.64,30.83,18.92,18.09,4752.44
2014-06-17,29.0,30.58,18.95,17.98,4732.18
2014-06-18,29.08,30.74,18.86,17.81,4666.13
2014-06-19,29.99,30.07,18.68,17.61,4687.5
2014-06-22,30.13,30.18,18.83,17.7,4673.8
2014-06-23,30.38,30.44,18.79,17.61,4695.72
2014-06-24,28.99,30.75,18.74,17.69,4667.5
2014-06-25,30.36,30.55,18.81,17.47,4697.67
2014-06-26,30.63,30.83,18.82,17.66,4695.38
2014-06-29,30.78,30.98,18.79,17.73,4729.2
2014-06-30,31.33,31.54,18.92,17.77,4731.05
2014-07-01,29.95,31.71,18.89,17.78,4745.66
2014-07-02,30.06,31.92,19.0,17.94,4763.48
2014-07-03,30.22,32.06,19.16,18.07,4761.84
2014-07-06,30.02,31.85,19.22,17.98,4763.13
2014-07-07,30.06,31.88,19.3,18.0,4766.31
2014-07-08,30.09,31.95,19.24,17.97,4706.48
2014-07-09,29.64,31.45,18.87,17.69,4692.31
2014-07-10,29.54,31.35,18.9,17.66,4702.07
2014-07-13,29.87,31.71,19.03,17.81,4751.89
2014-07-14,30.15,32.06,19.35,18.04,4758.73
2014-07-15,30.26,30.62,19.32,18.05,4750.66
2014-07-16,30.03,30.31,19.47,17.89,4718.45
2014-07-17,29.83,30.23,19.15,17.75,4731.26
2014-07-20,29.98,30.37,19.2,17.91,4735.96
2014-07-21,29.95,30.33,19.16,17.88,4789.67
2014-07-22,30.3,30.71,19.28,18.02,4809.31
2014-07-23,30.18,30.57,19.22,18.08,4905.37
2014-07-24,30.39,30.94,20.26,18.36,4954.05
2014-07-27,30.79,31.43,20.47,18.62,5100.24
2014-07-28,31.51,32.17,20.84,18.96,5115.48
2014-07-29,31.74,32.41,20.73,18.95,5091.9
2014-07-30,31.79,32.42,20.52,19.05,5155.06
2014-07-31,32.15,32.83,20.67,19.16,5107.09
2014-08-03,31.77,32.46,20.42,18.9,5216.06
2014-08-04,32.41,33.11,20.64,19.39,5194.42
2014-08-05,32.68,33.33,20.69,19.42,5171.14
2014-08-06,31.5,33.7,20.62,19.59,5091.35
2014-08-07,32.64,33.33,20.46,19.24,5101.2
2014-08-10,31.3,33.31,20.34,19.17,5175.24
2014-08-11,31.75,33.83,20.65,19.8,5157.39
2014-08-12,31.86,34.08,20.83,20.06,5162.64
2014-08-13,33.53,33.87,20.88,20.05,5116.75
2014-08-14,31.55,33.34,20.76,19.91,5165.55
2014-08-17,31.95,33.88,20.93,20.17,5188.67
2014-08-18,32.44,34.32,21.12,20.32,5185.71
2014-08-19,32.66,35.51,20.99,20.19,5160.67
2014-08-20,32.55,35.46,20.98,20.14,5130.68
2014-08-21,32.57,35.35,20.99,20.13,5153.31
2014-08-24,32.77,33.27,21.13,20.24,5103.12
2014-08-25,32.34,32.85,20.81,19.83,5072.27
2014-08-26,31.88,32.34,20.63,19.95,5075.84
2014-08-27,31.98,32.35,20.67,20.01,5046.55
2014-08-28,31.86,31.57,20.57,19.66,5107.1
2014-08-31,32.29,31.88,20.86,19.71,5135.51
2014-09-01,32.64,31.6,21.06,20.62,5206.84
2014-09-02,33.24,32.17,21.18,20.76,5255.66
2014-09-03,33.57,32.51,21.35,20.98,5299.39
2014-09-04,32.56,32.85,21.44,21.23,5353.27
2014-09-08,32.72,33.06,21.72,21.41,5338.03
2014-09-09,32.84,33.27,21.76,21.5,5303.23
