date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2010-10-19,60.27,51.0,43.05,37.58,3632.28
2010-10-20,60.33,50.23,42.73,37.42,3621.97
2010-10-21,60.81,51.22,43.03,37.89,3633.5
2010-10-24,61.51,50.68,43.46,37.88,3738.48
2010-10-25,62.64,52.06,44.34,38.69,3735.47
2010-10-26,63.73,51.14,44.91,38.38,3675.84
2010-10-27,62.51,51.27,44.47,38.11,3671.79
2010-10-28,62.85,50.46,44.11,37.76,3668.16
2010-10-31,62.62,50.49,44.16,37.95,3770.03
2010-11-01,63.88,51.97,45.23,38.28,3757.11
2010-11-02,63.47,51.88,44.91,38.05,3708.68
2010-11-03,62.74,51.44,44.59,37.98,3781.49
2010-11-04,64.32,52.36,45.82,38.46,3829.6
2010-11-07,64.91,53.14,46.64,39.38,3874.41
2010-11-08,65.76,54.4,47.56,40.57,3861.57
2010-11-09,66.02,53.9,48.29,40.52,3844.8
2010-11-10,66.23,54.41,48.3,40.36,3845.11
2010-11-11,66.31,53.9,48.25,40.15,3607.87
2010-11-14,63.64,50.7,45.84,37.81,3653.56
2010-11-15,64.97,51.84,46.76,39.03,3501.58
2010-11-16,62.73,49.53,45.19,37.44,3408.78
2010-11-17,60.5,48.03,44.09,36.18,3458.6
2010-11-18,61.76,48.7,44.56,36.84,3511.43
2010-11-21,62.95,49.89,45.5,37.48,3519.01
2010-11-22,63.58,50.43,45.52,37.95,3450.51
2010-11-23,62.37,49.46,45.03,37.38,3533.57
2010-11-24,64.03,50.81,46.0,38.29,3580.99
2010-11-25,64.83,51.47,46.76,38.62,3551.93
2010-11-28,64.24,51.16,45.98,38.2,3552.04
2010-11-29,64.47,50.91,46.85,38.33,3483.43
2010-11-30,63.14,49.6,45.36,37.16,3483.78
2010-12-01,63.18,50.06,44.85,37.2,3503.16
2010-12-02,63.56,50.28,44.72,37.91,3498.47
2010-12-05,63.22,49.62,44.75,37.84,3488.63
2010-12-06,62.29,48.88,43.72,37.12,3529.39
2010-12-07,62.81,49.51,44.08,37.37,3503.77
2010-12-08,62.53,49.34,44.31,37.32,3444.99
2010-12-09,61.98,48.35,43.95,37.01,3490.01
2010-12-12,62.93,49.05,44.19,37.46,3595.97
2010-12-13,64.11,50.52,45.66,38.81,3614.98
2010-12-14,64.56,51.18,46.09,39.11,3594.92
2010-12-15,64.62,51.33,45.97,38.87,3578.67
2010-12-16,64.39,50.84,45.79,38.54,3576.82
2010-12-19,64.52,50.92,46.23,38.63,3526.84
2010-12-20,64.05,50.66,45.76,38.41,3594.93
2010-12-21,64.82,51.26,46.13,38.73,3558.47
2010-12-22,64.02,50.83,45.67,38.52,3517.11
