date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2011-05-15,52.35,48.53,38.47,37.93,4301.07
2011-05-16,52.32,48.49,38.55,37.81,4278.07
2011-05-17,51.97,48.25,38.24,37.65,4308.27
2011-05-18,52.31,48.57,38.42,37.76,4288.64
2011-05-19,52.12,48.38,38.28,37.52,4272.69
2011-05-22,51.95,47.53,38.26,37.35,4112.53
2011-05-23,49.94,45.71,36.66,36.2,4106.77
2011-05-24,49.92,45.6,36.66,36.11,4061.91
2011-05-25,49.53,45.14,36.35,35.74,4022.84
2011-05-26,49.09,44.81,36.07,35.29,3911.83
2011-05-29,47.44,44.08,34.65,33.95,3863.04
2011-05-30,48.08,43.39,34.27,33.6,3947.24
2011-05-31,49.15,44.3,35.07,34.38,3978.17
2011-06-01,48.83,44.66,35.43,34.75,3933.77
2011-06-02,48.86,44.04,34.82,34.36,3995.65
2011-06-06,49.61,44.75,35.28,35.02,4025.95
2011-06-07,50.11,45.17,35.55,35.28,4037.87
2011-06-08,49.67,45.35,35.66,35.32,3947.87
2011-06-09,49.3,44.38,34.98,34.42,3967.76
2011-06-12,49.58,44.65,34.93,34.44,3960.26
2011-06-13,49.49,44.63,35.07,34.47,4013.49
2011-06-14,50.14,45.21,35.39,35.01,3978.18
2011-06-15,49.74,44.84,34.92,34.51,3888.32
2011-06-16,48.54,43.77,34.17,33.57,3834.31
2011-06-19,47.87,43.21,33.75,32.8,3792.01
2011-06-20,47.29,42.69,33.37,32.61,3839.44
2011-06-21,47.89,43.23,33.73,32.86,3828.76
2011-06-22,47.88,43.02,33.74,32.75,3901.58
2011-06-23,48.68,43.71,34.35,33.29,3995.86
2011-06-26,49.9,44.82,34.91,34.03,4038.84
2011-06-27,50.58,45.5,35.47,34.84,4047.81
2011-06-28,50.72,44.9,35.69,35.02,4001.6
2011-06-29,50.77,44.35,35.24,34.57,4057.67
2011-06-30,48.29,42.96,34.44,33.85,4071.22
2011-07-03,48.5,43.83,34.95,34.57,4168.9
2011-07-04,49.61,44.85,36.07,35.25,4192.54
2011-07-05,49.34,44.5,36.17,35.25,4202.53
2011-07-06,49.53,45.35,36.13,35.92,4202.34
2011-07-07,49.48,45.34,36.14,35.61,4195.37
2011-07-10,49.43,44.53,35.97,35.36,4232.55
2011-07-11,49.88,44.94,36.31,35.85,4176.2
2011-07-12,49.21,44.33,35.8,35.03,4251.93
2011-07-13,49.44,45.17,36.46,35.86,4285.21
2011-07-14,49.83,45.56,36.8,36.52,4322.42
2011-07-17,50.34,45.98,37.33,37.07,4326.31
2011-07-18,50.36,46.01,36.94,36.76,4276.06
2011-07-19,50.58,45.57,37.16,36.51,4279.83
2011-07-20,49.29,45.66,36.95,36.48,4228.43
2011-07-21,48.65,45.11,36.44,36.22,4245.38
2011-07-24,48.83,45.25,36.63,36.59,4089.27
2011-07-25,48.51,43.31,35.4,34.97,4106.44
2011-07-26,48.74,43.51,35.6,34.71,4168.34
2011-07-27,49.51,44.19,35.98,35.39,4139.14
2011-07-28,49.15,44.0,35.77,35.44,4095.41
2011-07-31,48.6,43.4,35.21,34.73,4106.27
2011-08-01,48.73,43.31,35.53,34.5,4070.58
2011-08-02,48.27,42.82,35.54,34.4,4075.14
2011-08-03,48.31,42.86,35.84,34.66,4095.2
2011-08-04,48.67,43.13,36.1,35.08,4016.76
2011-08-07,48.99,42.36,35.3,34.53,3826.86
2011-08-08,46.48,40.75,33.56,32.94,3818.57
2011-08-09,46.43,40.06,33.61,32.26,3866.63
2011-08-10,47.01,40.54,34.08,32.55,3930.7
2011-08-11,47.75,41.23,34.65,33.54,3967.79
2011-08-14,48.2,42.39,35.07,33.81,4018.82
2011-08-15,48.93,42.38,35.79,33.93,3982.8
2011-08-16,48.5,42.05,35.06,33.37,3971.35
2011-08-17,48.35,41.88,35.29,33.35,3907.14
2011-08-18,47.01,41.81,34.52,32.84,3875.49
2011-08-21,47.29,41.69,34.46,32.5,3845.81
2011-08-22,47.21,41.7,34.13,32.83,3905.31
2011-08-23,47.93,42.04,34.82,33.39,3895.89
2011-08-24,47.83,41.87,34.7,33.49,3979.64
2011-08-25,48.11,42.71,35.3,33.76,3988.15
2011-08-28,48.39,42.83,35.66,33.92,3953.77
2011-08-29,48.76,42.7,35.1,33.28,3921.38
2011-08-30,48.38,42.4,34.91,33.31,3906.82
2011-08-31,48.19,42.4,35.06,33.59,3876.88
2011-09-01,47.91,42.18,34.74,33.4,3832.87
2011-09-04,47.38,41.69,34.34,33.09,3741.22
2011-09-05,46.32,41.38,33.76,32.3,3714.3
2011-09-06,46.05,41.19,33.38,32.34,3795.74
2011-09-07,47.1,42.17,34.12,32.82,3760.16
2011-09-08,46.63,41.77,33.77,32.55,3740.76
2011-09-12,46.35,40.86,33.78,32.27,3682.98
2011-09-13,45.59,40.92,33.1,31.92,3719.82
2011-09-14,46.07,40.65,33.63,32.07,3720.92
2011-09-15,46.05,40.62,33.73,32.03,3721.7
2011-09-18,46.04,41.31,33.74,32.09,3652.83
2011-09-19,45.15,40.47,33.09,31.2,3670.58
2011-09-20,45.43,40.73,33.33,31.45,3774.07
2011-09-21,46.69,41.84,34.01,32.3,3670.69
2011-09-22,45.4,40.66,33.48,31.5,3644.51
2011-09-25,45.03,40.33,33.06,31.3,3591.45
2011-09-26,44.36,39.71,32.46,30.8,3611.26
2011-09-27,44.62,39.97,32.57,31.02,3557.42
2011-09-28,43.86,39.27,32.16,30.51,3456.22
2011-09-29,42.43,37.99,31.21,29.42,3441.25
2011-10-09,42.18,37.8,31.45,29.38,3419.26
2011-10-10,42.01,37.63,31.05,29.11,3409.11
2011-10-11,41.99,37.62,30.95,29.21,3520.1
2011-10-12,43.42,38.95,32.0,30.14,3564.47
2011-10-13,44.06,39.52,32.39,30.71,3544.28
2011-10-16,43.81,39.29,32.12,30.34,3559.94
2011-10-17,44.06,39.49,32.22,30.45,3454.25
2011-10-18,42.79,38.35,31.26,29.39,3435.77
2011-10-19,42.56,38.12,30.85,29.05,3334.97
2011-10-20,41.28,37.2,29.98,27.81,3288.01
2011-10-23,40.66,36.3,29.66,27.18,3347.52
2011-10-24,41.37,37.77,30.01,27.51,3432.71
2011-10-25,42.5,38.85,30.85,28.25,3469.02
2011-10-26,42.85,39.69,31.37,28.89,3477.08
2011-10-27,42.93,39.89,31.6,29.36,3548.66
2011-10-30,43.83,40.75,32.45,29.6,3562.27
2011-10-31,44.04,41.38,32.49,29.38,3566.9
2011-11-01,44.07,41.38,32.42,29.73,3629.73
2011-11-02,44.78,42.0,32.87,30.14,3647.02
2011-11-03,45.02,42.25,33.15,30.48,3671.89
2011-11-06,45.36,42.6,33.6,30.7,3658.9
2011-11-07,45.28,42.5,33.53,30.45,3620.09
2011-11-08,44.75,41.98,32.97,30.24,3670.9
2011-11-09,45.51,42.67,33.33,30.62,3618.7
2011-11-10,44.91,42.03,32.75,30.35,3616.93
2011-11-13,44.9,42.06,32.62,30.33,3695.02
2011-11-14,45.17,43.01,33.65,31.13,3723.29
2011-11-15,45.52,43.32,34.05,31.3,3633.73
2011-11-16,45.13,42.3,33.1,30.68,3630.22
2011-11-17,45.11,42.26,33.38,30.59,3539.19
2011-11-20,43.92,41.16,32.48,29.19,3535.49
2011-11-21,43.82,41.15,32.22,29.13,3532.07
2011-11-22,43.76,41.08,32.29,29.25,3516.56
2011-11-23,43.54,40.89,32.2,29.67,3513.95
2011-11-24,43.42,40.77,32.03,29.4,3492.99
2011-11-27,43.12,40.5,32.14,29.55,3499.13
2011-11-28,43.2,40.64,32.11,29.22,3553.06
2011-11-29,43.89,41.26,32.38,29.61,3412.29
2011-11-30,42.13,39.58,31.32,28.33,3475.34
2011-12-01,43.06,40.33,31.85,28.86,3414.05
2011-12-04,42.36,39.58,31.28,28.37,3315.42
2011-12-05,41.07,39.01,30.0,27.97,3311.53
2011-12-06,41.76,39.03,30.14,27.76,3320.51
2011-12-07,41.81,38.47,30.33,27.77,3314.8
2011-12-08,41.76,38.37,30.2,27.85,3282.53
2011-12-11,41.29,37.98,29.87,27.56,3249.87
2011-12-12,40.88,39.04,29.46,27.15,3148.78
2011-12-13,40.14,37.58,28.83,26.08,3095.87
2011-12-14,39.34,36.8,28.35,25.76,3017.99
2011-12-15,38.1,35.62,27.3,24.88,3095.61
2011-12-18,39.17,36.58,28.16,25.58,3096.81
2011-12-19,39.17,36.55,28.32,25.52,3083.16
2011-12-20,39.01,36.36,27.81,25.4,3020.26
2011-12-21,38.11,35.51,27.25,24.91,2990.78
2011-12-22,37.62,34.95,26.71,24.45,3019.38
2011-12-25,37.95,35.32,26.82,24.59,3002.39
2011-12-26,37.68,35.09,26.77,24.53,2930.25
2011-12-27,37.43,34.16,26.11,24.11,2921.36
2011-12-28,37.24,34.03,26.45,23.63,2927.58
2011-12-29,37.3,34.07,26.55,23.58,2978.89
2012-01-03,36.93,32.42,25.82,23.1,2907.02
2012-01-04,35.13,31.55,23.87,22.59,2807.87
2012-01-05,33.74,30.29,23.15,21.49,2814.09
2012-01-08,33.88,30.39,23.28,21.48,2924.69
2012-01-09,35.25,31.66,24.23,22.36,3040.24
2012-01-10,35.91,32.97,25.3,23.39,3041.25
2012-01-11,35.97,33.05,25.13,23.63,3031.09
2012-01-12,35.98,33.06,25.07,23.41,2935.57
2012-01-15,35.44,31.9,24.38,22.62,2849.13
2012-01-16,34.34,30.85,23.38,21.76,3004.87
2012-01-17,35.52,32.63,24.75,23.17,2943.06
2012-01-18,35.54,32.62,24.53,22.49,2975.53
2012-01-19,35.14,32.94,24.51,22.64,3019.5
2012-01-29,35.6,33.41,24.83,23.14,2986.74
2012-01-30,35.27,33.15,24.65,22.79,2992.17
2012-01-31,35.33,32.51,24.88,22.98,2968.9
2012-02-01,35.07,32.27,24.35,22.74,3023.74
2012-02-02,35.75,32.89,24.68,23.13,3066.74
2012-02-05,36.36,33.43,24.98,23.6,3092.23
2012-02-06,36.7,33.67,25.19,23.76,3039.19
2012-02-07,36.03,33.05,24.57,23.3,3116.91
2012-02-08,36.97,33.97,25.9,23.73,3136.18
2012-02-09,37.25,34.25,25.65,23.83,3146.77
2012-02-12,37.42,34.41,25.75,23.94,3172.03
2012-02-13,37.79,34.8,26.29,24.45,3171.81
2012-02-14,37.77,34.8,25.96,24.29,3218.58
2012-02-15,38.43,34.64,27.13,24.61,3212.92
2012-02-16,38.38,34.63,27.08,24.63,3202.01
2012-02-19,38.2,35.21,26.75,24.59,3208.42
2012-02-20,38.25,35.25,26.86,24.63,3244.8
2012-02-21,38.03,34.92,27.03,24.72,3303.2
2012-02-22,37.97,35.51,27.32,25.07,3311.25
2012-02-23,37.35,35.44,27.6,25.05,3351.88
2012-02-26,37.75,35.84,27.87,25.31,3358.33
2012-02-27,37.9,35.91,27.87,25.67,3350.38
2012-02-28,38.49,35.72,27.58,25.53,3311.91
2012-02-29,38.08,35.91,27.45,25.72,3329.55
2012-03-01,38.32,36.1,27.26,25.88,3388.7
2012-03-04,38.5,36.73,27.82,26.4,3391.3
2012-03-05,38.72,36.87,27.83,26.18,3353.78
2012-03-06,39.86,36.0,27.51,26.02,3334.46
2012-03-07,39.63,35.74,27.4,26.04,3381.3
2012-03-08,39.51,36.54,27.63,26.31,3434.65
2012-03-11,39.37,36.97,27.88,26.57,3463.12
2012-03-12,40.44,37.35,28.4,26.34,3493.72
2012-03-13,40.06,37.65,28.38,26.7,3350.75
2012-03-14,40.15,36.04,27.39,25.73,3325.05
2012-03-15,39.26,35.56,27.3,25.63,3405.4
2012-03-18,40.27,36.51,27.98,26.42,3437.13
2012-03-19,40.74,36.01,28.01,26.27,3361.95
2012-03-20,39.82,36.54,27.47,26.02,3369.8
2012-03-21,40.04,36.79,27.42,26.07,3357.03
2012-03-22,39.9,36.59,27.6,25.95,3292.09
2012-03-25,39.13,36.1,27.09,25.62,3290.5
2012-03-26,39.04,36.51,27.28,25.47,3281.99
2012-03-27,38.96,36.62,27.16,25.83,3145.39
2012-03-28,37.14,35.0,25.79,24.67,3091.57
2012-03-29,36.33,35.34,25.31,24.11,3081.92
2012-04-04,36.1,34.82,25.3,24.3,3178.35
2012-04-05,37.26,35.85,26.29,24.98,3200.64
2012-04-08,37.58,36.26,26.42,25.24,3165.63
2012-04-09,37.19,36.07,25.97,25.18,3197.89
2012-04-10,37.64,36.24,26.3,25.47,3212.44
2012-04-11,37.85,36.46,26.23,25.57,3274.85
2012-04-12,38.68,37.22,26.78,25.94,3297.56
2012-04-15,39.01,37.55,26.91,26.39,3306.67
2012-04-16,39.25,37.95,27.06,26.57,3264.22
2012-04-17,38.7,37.49,26.93,26.23,3336.11
2012-04-18,39.56,38.3,27.52,27.02,3327.58
2012-04-19,39.47,38.03,27.28,26.82,3355.92
2012-04-22,39.88,39.25,27.46,26.84,3328.83
2012-04-23,39.5,40.82,27.32,26.62,3311.05
2012-04-24,39.25,41.69,27.67,27.04,3361.92
2012-04-25,39.89,41.54,28.19,27.58,3353.26
2012-04-26,39.78,42.31,28.04,27.58,3324.3
2012-05-01,39.32,41.42,27.53,27.7,3375.54
2012-05-02,39.81,41.41,27.94,28.18,3391.21
2012-05-03,40.03,41.62,28.04,28.48,3413.53
2012-05-06,40.29,41.86,28.25,28.65,3433.45
2012-05-07,40.52,42.08,28.54,28.61,3426.58
2012-05-08,40.54,42.17,28.38,28.57,3364.75
2012-05-09,39.92,41.54,28.12,28.23,3368.95
2012-05-10,39.99,41.61,28.18,28.08,3353.11
2012-05-13,39.86,41.46,27.8,27.9,3347.93
2012-05-14,39.77,41.37,27.75,27.87,3339.94
2012-05-15,39.59,40.48,27.54,27.62,3299.89
2012-05-16,39.13,40.73,27.18,27.18,3348.66
2012-05-17,39.77,41.36,27.51,27.74,3291.42
2012-05-20,38.98,40.43,27.37,27.61,3290.63
2012-05-21,38.96,40.41,27.11,27.47,3338.74
2012-05-22,39.52,40.98,27.57,28.06,3332.93
2012-05-23,39.42,40.86,27.57,28.2,3303.41
2012-05-24,39.06,40.55,27.47,27.98,3265.43
2012-05-27,38.59,40.11,26.84,27.7,3320.63
2012-05-28,39.14,40.64,27.71,28.12,3367.1
2012-05-29,39.7,41.32,27.55,28.45,3365.35
2012-05-30,39.71,41.3,27.65,28.53,3362.08
2012-05-31,39.78,41.34,27.8,28.79,3356.36
2012-06-03,39.7,41.21,27.85,28.95,3246.47
2012-06-04,38.36,39.79,26.66,28.16,3249.81
2012-06-05,38.4,39.77,26.93,27.97,3233.77
2012-06-06,38.22,39.55,26.67,27.91,3211.57
2012-06-07,37.99,39.32,26.53,27.61,3196.74
2012-06-10,37.77,39.11,26.55,27.45,3246.55
2012-06-11,38.38,39.74,26.78,27.88,3223.18
2012-06-12,37.38,39.41,26.49,27.57,3288.85
2012-06-13,38.11,40.16,26.8,28.06,3266.59
2012-06-14,37.77,39.85,26.65,28.27,3265.21
2012-06-17,37.81,39.95,26.82,28.14,3296.1
2012-06-18,38.24,40.41,27.0,28.06,3273.48
2012-06-19,38.01,40.15,26.51,27.82,3254.27
2012-06-20,37.75,39.89,26.48,27.77,3212.92
2012-06-24,37.23,40.07,26.1,27.24,3138.41
2012-06-25,36.34,39.02,25.57,26.65,3134.24
2012-06-26,36.36,39.04,25.68,26.97,3123.77
2012-06-27,36.2,38.84,25.45,26.59,3082.34
2012-06-28,35.65,38.21,24.64,26.35,3117.86
2012-07-01,33.97,36.12,24.91,25.84,3144.41
2012-07-02,34.44,36.61,25.35,26.56,3148.21
2012-07-03,34.51,36.67,25.3,26.43,3132.59
2012-07-04,34.39,36.54,25.14,26.27,3066.09
2012-07-05,34.32,35.64,24.79,25.62,3129.14
2012-07-08,35.04,36.36,25.21,26.14,3059.34
2012-07-09,34.19,35.48,24.24,25.06,3034.85
2012-07-10,33.92,35.19,24.31,24.88,3073.72
2012-07-11,34.37,35.63,24.46,25.05,3107.59
2012-07-12,34.81,36.1,24.92,25.62,3099.18
2012-07-15,34.79,36.02,24.75,25.43,3004.89
2012-07-16,34.33,34.72,23.81,24.39,3019.41
2012-07-17,33.81,34.92,23.95,24.6,3035.71
2012-07-18,33.3,35.15,23.9,24.76,3069.39
2012-07-19,33.7,35.63,24.27,25.2,3044.29
2012-07-22,33.45,35.25,24.1,25.08,3009.19
2012-07-23,33.8,34.86,24.0,24.83,3028.8
2012-07-24,34.05,35.15,24.09,24.78,3003.34
2012-07-25,34.46,34.83,23.99,24.59,2976.91
2012-07-26,34.12,34.49,24.02,24.65,2970.03
2012-07-29,34.73,34.31,23.8,24.41,2925.75
2012-07-30,34.7,33.58,23.41,24.2,2880.4
2012-07-31,33.22,32.81,23.02,23.66,2928.32
2012-08-01,33.76,33.4,23.43,24.24,2915.64
2012-08-02,33.6,33.45,23.39,24.05,2965.35
2012-08-05,34.25,34.1,23.87,24.56,3027.72
2012-08-06,35.05,34.37,24.33,25.25,3049.65
2012-08-07,34.01,34.71,24.36,25.51,3040.29
2012-08-08,33.83,34.89,24.52,25.46,3073.49
2012-08-09,34.23,35.42,24.69,25.79,3070.94
2012-08-12,33.55,35.53,24.64,25.91,3010.48
2012-08-13,33.47,34.81,23.86,25.16,3027.92
2012-08-14,34.41,35.08,24.29,25.53,2993.14
2012-08-15,34.78,34.66,24.03,25.18,2974.98
2012-08-16,33.81,35.46,23.73,24.91,2973.25
2012-08-19,33.86,35.44,23.84,25.12,2969.53
2012-08-20,33.86,35.32,23.71,24.84,3011.21
2012-08-21,33.61,35.46,24.04,25.48,2982.13
2012-08-22,33.25,35.06,23.87,25.24,2997.2
2012-08-23,33.47,35.3,24.08,25.3,2940.97
2012-08-26,33.51,34.75,23.55,25.49,2875.13
2012-08-27,33.38,33.92,23.03,24.34,2889.36
2012-08-28,33.61,34.5,23.12,24.41,2867.72
2012-08-29,32.74,34.34,22.91,24.38,2832.24
2012-08-30,32.35,33.61,22.82,24.04,2838.86
2012-09-02,32.4,33.97,22.85,24.38,2880.5
2012-09-03,32.92,34.49,23.08,24.68,2850.11
2012-09-04,32.57,34.2,22.91,24.61,2860.8
2012-09-05,32.69,33.66,22.99,24.57,2889.03
2012-09-06,33.04,34.06,23.24,24.66,2995.88
2012-09-09,34.24,35.27,24.16,25.7,3018.61
2012-09-10,33.82,35.59,24.27,26.0,3007.21
2012-09-11,34.43,35.51,24.32,26.02,3030.32
2012-09-12,33.34,35.8,24.17,26.31,2995.22
2012-09-13,32.95,36.22,23.76,25.8,2999.35
2012-09-16,32.97,36.25,23.81,26.0,2913.42
2012-09-17,32.72,35.22,23.33,25.26,2898.35
2012-09-18,32.59,34.28,23.31,25.29,2921.44
2012-09-19,32.91,35.37,23.45,25.49,2836.87
2012-09-20,33.35,34.37,22.98,24.74,2826.58
2012-09-23,32.49,34.15,22.91,24.53,2848.1
2012-09-24,32.69,34.41,22.92,24.79,2827.37
2012-09-25,33.06,34.07,22.8,24.47,2772.51
2012-09-26,31.57,33.31,22.2,23.87,2830.61
2012-09-27,32.24,34.02,22.69,24.41,2878.8
2012-10-07,32.8,34.61,22.86,24.99,2863.95
2012-10-08,32.65,34.44,22.71,24.88,2935.52
2012-10-09,32.8,35.36,23.06,25.48,2955.44
2012-10-10,33.15,35.64,23.34,25.83,2914.24
2012-10-11,33.44,35.18,22.98,25.26,2905.92
2012-10-14,33.33,35.01,23.08,25.09,2891.96
2012-10-15,33.12,34.85,22.97,24.74,2904.32
2012-10-16,33.97,35.21,23.08,24.88,2911.51
2012-10-17,33.36,35.13,23.06,24.96,2956.92
2012-10-18,33.14,35.63,23.49,25.52,2949.82
2012-10-21,33.04,35.55,23.38,25.28,2958.88
2012-10-22,33.15,35.74,23.39,25.33,2923.87
2012-10-23,33.53,35.42,23.48,25.01,2924.82
2012-10-24,33.53,35.81,23.54,25.2,2898.07
2012-10-25,33.3,35.44,23.42,25.13,2839.16
2012-10-28,32.49,34.37,22.78,24.5,2835.63
2012-10-29,32.41,35.16,22.56,24.68,2836.65
2012-10-30,32.43,34.22,22.44,24.1,2842.99
2012-10-31,32.53,34.06,22.38,24.18,2890.1
2012-11-01,33.1,34.63,22.7,24.73,2908.72
2012-11-04,33.31,34.85,22.71,24.78,2903.06
2012-11-05,33.26,34.78,22.67,24.76,2882.41
2012-11-06,33.01,34.51,22.58,24.55,2879.44
2012-11-07,33.0,34.52,22.57,24.53,2818.2
2012-11-08,32.18,33.67,22.1,23.84,2813.36
2012-11-11,32.14,33.6,22.09,23.91,2822.12
2012-11-12,32.31,33.81,22.2,24.21,2770.01
2012-11-13,32.43,33.17,22.05,23.92,2776.01
2012-11-14,32.53,33.25,21.96,23.76,2729.09
2012-11-15,31.98,32.66,21.9,23.18,2711.79
2012-11-18,31.91,32.47,21.8,23.1,2714.2
2012-11-19,31.98,32.54,21.74,23.16,2702.32
2012-11-20,31.83,32.44,21.82,23.12,2730.28
2012-11-21,32.14,32.72,21.9,23.09,2695.78
2012-11-22,32.44,32.33,21.88,23.01,2710.84
2012-11-25,32.65,32.52,21.79,23.01,2681.89
2012-11-26,32.29,32.19,21.45,22.49,2600.53
2012-11-27,31.08,30.99,20.78,21.8,2548.28
2012-11-28,30.33,30.25,20.32,21.21,2530.14
2012-11-29,30.73,29.87,20.3,20.94,2559.93
2012-12-02,31.04,30.21,20.47,20.91,2498.36
2012-12-03,30.19,29.33,19.98,20.38,2525.61
2012-12-04,30.52,29.71,20.21,20.61,2612.51
2012-12-05,31.62,30.82,20.77,21.47,2612.01
2012-12-06,31.59,30.88,20.73,21.34,2667.3
2012-12-09,31.66,31.61,21.19,21.79,2704.69
