,symbol,name
1079,sh603096,新经典
1080,sh603098,森特股份
1081,sh603099,长白山
1082,sh603100,川仪股份
1083,sh603101,汇嘉时代
1084,sh603103,横店影视
1085,sh603105,芯能科技
1086,sh603106,恒银科技
1087,sh603108,润达医疗
1088,sh603109,神驰机电
1089,sh603110,东方材料
1090,sh603111,康尼机电
1091,sh603112,华翔股份
1092,sh603113,金能科技
1093,sh603115,海星股份
1094,sh603116,红蜻蜓
1095,sh603117,万林物流
1096,sh603118,共进股份
1097,sh603121,华培动力
1098,sh603123,翠微股份
1099,sh603126,中材节能
1100,sh603127,昭衍新药
1101,sh603128,华贸物流
1102,sh603129,春风动力
1103,sh603131,上海沪工
1104,sh603133,碳元科技
1105,sh603136,天目湖
1106,sh603138,海量数据
1107,sh603139,康惠制药
1108,sh603155,新亚强
1109,sh603156,养元饮品
1110,sh603157,*ST拉夏
1111,sh603158,腾龙股份
1112,sh603159,上海亚虹
1113,sh603160,汇顶科技
1114,sh603161,科华控股
1115,sh603165,荣晟环保
1116,sh603166,福达股份
1117,sh603167,渤海轮渡
1118,sh603168,莎普爱思
1119,sh603169,兰石重装
1120,sh603177,德创环保
1121,sh603178,圣龙股份
1122,sh603179,新泉股份
1123,sh603180,金牌厨柜
1124,sh603181,皇马科技
1125,sh603183,建研院
1126,sh603185,上机数控
1127,sh603186,XD华正新
1128,sh603187,海容冷链
1129,sh603188,ST亚邦
1130,sh603189,网达软件
1131,sh603192,汇得科技
1132,sh603195,公牛集团
1133,sh603196,日播时尚
1134,sh603197,保隆科技
1135,sh603198,迎驾贡酒
1136,sh603199,九华旅游
1137,sh603200,上海洗霸
1138,sh603203,快克股份
1139,sh603208,江山欧派
1140,sh603212,赛伍技术
1141,sh603214,爱婴室
1142,sh603217,元利科技
1143,sh603218,日月股份
1144,sh603220,中贝通信
1145,sh603221,爱丽家居
1146,sh603222,济民制药
1147,sh603223,恒通股份
1148,sh603225,新凤鸣
1149,sh603226,菲林格尔
1150,sh603227,雪峰科技
1151,sh603228,景旺电子
1152,sh603229,奥翔药业
1153,sh603232,格尔软件
1154,sh603233,大参林
1155,sh603236,移远通信
1156,sh603238,诺邦股份
1157,sh603239,浙江仙通
1158,sh603256,宏和科技
1159,sh603258,电魂网络
1160,sh603259,药明康德
1161,sh603260,合盛硅业
1162,sh603266,天龙股份
1163,sh603267,鸿远电子
1164,sh603268,松发股份
1165,sh603269,海鸥股份
1166,sh603277,银都股份
1167,sh603278,大业股份
1168,sh603279,景津环保
1169,sh603283,赛腾股份
1170,sh603286,日盈电子
1171,sh603288,海天味业
1172,sh603289,泰瑞机器
1173,sh603290,斯达半导
1174,sh603297,永新光学
1175,sh603298,杭叉集团
1176,sh603299,苏盐井神
1177,sh603300,华铁应急
1178,sh603301,振德医疗
1179,sh603303,得邦照明
1180,sh603305,旭升股份
1181,sh603306,华懋科技
1182,sh603308,应流股份
1183,sh603309,维力医疗
1184,sh603311,金海高科
1185,sh603313,梦百合
1186,sh603315,福鞍股份
1187,sh603316,诚邦股份
1188,sh603317,天味食品
1189,sh603318,派思股份
1190,sh603319,湘油泵
1191,sh603320,迪贝电气
1192,sh603321,梅轮电梯
1193,sh603322,超讯通信
1194,sh603323,苏农银行
1195,sh603324,盛剑环境
1196,sh603326,我乐家居
1197,sh603327,福蓉科技
1198,sh603328,依顿电子
1199,sh603329,上海雅仕
1200,sh603330,上海天洋
1201,sh603331,百达精工
1202,sh603332,苏州龙杰
1203,sh603333,尚纬股份
1204,sh603335,迪生力
1205,sh603336,宏辉果蔬
1206,sh603337,杰克股份
1207,sh603338,浙江鼎力
1208,sh603339,四方科技
1209,sh603345,安井食品
1210,sh603348,文灿股份
1211,sh603351,威尔药业
1212,sh603353,和顺石油
1213,sh603355,莱克电气
1214,sh603356,华菱精工
1215,sh603357,设计总院
1216,sh603358,华达科技
1217,sh603359,东珠生态
1218,sh603360,百傲化学
1219,sh603363,傲农生物
1220,sh603365,水星家纺
1221,sh603366,日出东方
1222,sh603367,辰欣药业
1223,sh603368,柳药股份
1224,sh603369,今世缘
1225,sh603377,东方时尚
1226,sh603378,亚士创能
1227,sh603379,三美股份
1228,sh603380,易德龙
1229,sh603383,顶点软件
1230,sh603385,惠达卫浴
1231,sh603386,广东骏亚
1232,sh603387,基蛋生物
1233,sh603388,元成股份
1234,sh603389,*ST亚振
1235,sh603390,通达电气
1236,sh603392,万泰生物
1237,sh603393,新天然气
1238,sh603396,金辰股份
1239,sh603398,邦宝益智
1240,sh603399,吉翔股份
1241,sh603408,建霖家居
1242,sh603416,信捷电气
1243,sh603421,鼎信通讯
1244,sh603429,集友股份
1245,sh603439,贵州三力
1246,sh603444,吉比特
1247,sh603456,九洲药业
1248,sh603458,勘设股份
1249,sh603466,风语筑
1250,sh603477,巨星农牧
1251,sh603486,科沃斯
1252,sh603488,展鹏科技
1253,sh603489,八方股份
1254,sh603496,恒为科技
1255,sh603499,翔港科技
1256,sh603500,祥和实业
1257,sh603501,韦尔股份
1258,sh603505,金石资源
1259,sh603506,南都物业
1260,sh603507,振江股份
1261,sh603508,思维列控
1262,sh603515,欧普照明
1263,sh603516,淳中科技
1264,sh603517,绝味食品
1265,sh603518,锦泓集团
1266,sh603519,立霸股份
1267,sh603520,司太立
1268,sh603527,众源新材
1269,sh603528,多伦科技
1270,sh603530,神马电力
1271,sh603533,掌阅科技
1272,sh603535,嘉诚国际
1273,sh603536,惠发食品
1274,sh603538,美诺华
1275,sh603551,奥普家居
1276,sh603555,*ST贵人
1277,sh603556,海兴电力
1278,sh603557,起步股份
1279,sh603558,健盛集团
1280,sh603559,中通国脉
1281,sh603565,中谷物流
1282,sh603566,普莱柯
1283,sh603567,珍宝岛
1284,sh603568,伟明环保
1285,sh603569,长久物流
1286,sh603577,汇金通
1287,sh603578,三星新材
1288,sh603579,荣泰健康
1289,sh603580,艾艾精工
1290,sh603583,捷昌驱动
1291,sh603585,苏利股份
1292,sh603586,金麒麟
1293,sh603587,地素时尚
1294,sh603588,高能环境
1295,sh603589,口子窖
1296,sh603590,康辰药业
1297,sh603595,东尼电子
1298,sh603596,伯特利
1299,sh603598,引力传媒
1300,sh603599,广信股份
1301,sh603600,永艺股份
1302,sh603601,再升科技
1303,sh603602,纵横通信
1304,sh603603,博天环境
1305,sh603605,珀莱雅
1306,sh603606,东方电缆
1307,sh603607,京华激光
1308,sh603608,天创时尚
1309,sh603609,禾丰股份
1310,sh603610,麒盛科技
1311,sh603611,诺力股份
1312,sh603612,索通发展
1313,sh603613,国联股份
1314,sh603615,茶花股份
1315,sh603616,韩建河山
1316,sh603617,君禾股份
1317,sh603618,杭电股份
1318,sh603619,中曼石油
1319,sh603626,科森科技
1320,sh603628,清源股份
1321,sh603629,利通电子
1322,sh603630,拉芳家化
1323,sh603633,徕木股份
1324,sh603636,南威软件
1325,sh603637,镇海股份
1326,sh603638,艾迪精密
1327,sh603639,海利尔
1328,sh603648,畅联股份
1329,sh603650,彤程新材
1330,sh603655,朗博科技
1331,sh603656,泰禾智能
1332,sh603657,春光科技
1333,sh603658,安图生物
1334,sh603659,璞泰来
1335,sh603660,苏州科达
1336,sh603661,恒林股份
1337,sh603662,柯力传感
1338,sh603663,三祥新材
1339,sh603665,康隆达
1340,sh603666,亿嘉和
1341,sh603667,五洲新春
1342,sh603668,天马科技
1343,sh603669,灵康药业
1344,sh603676,卫信康
1345,sh603677,奇精机械
1346,sh603678,火炬电子
1347,sh603679,华体科技
1348,sh603680,今创集团
1349,sh603681,永冠新材
1350,sh603682,锦和商业
1351,sh603683,晶华新材
1352,sh603685,晨丰科技
1353,sh603686,龙马环卫
1354,sh603687,大胜达
1355,sh603688,石英股份
1356,sh603689,皖天然气
1357,sh603690,至纯科技
1358,sh603693,江苏新能
1359,sh603696,安记食品
1360,sh603697,有友食品
1361,sh603698,航天工程
1362,sh603699,纽威股份
1363,sh603700,宁水集团
1364,sh603701,德宏股份
1365,sh603703,盛洋科技
1366,sh603706,东方环宇
1367,sh603707,健友股份
1368,sh603708,家家悦
1369,sh603709,中源家居
1370,sh603711,香飘飘
1371,sh603712,七一二
1372,sh603713,密尔克卫
1373,sh603716,塞力医疗
1374,sh603717,天域生态
1375,sh603718,海利生物
1376,sh603719,良品铺子
1377,sh603721,中广天择
1378,sh603722,阿科力
1379,sh603725,天安新材
1380,sh603726,朗迪集团
1381,sh603727,博迈科
1382,sh603728,鸣志电器
1383,sh603729,龙韵股份
1384,sh603730,岱美股份
1385,sh603733,仙鹤股份
1386,sh603737,三棵树
1387,sh603738,泰晶科技
1388,sh603739,蔚蓝生物
1389,sh603755,日辰股份
1390,sh603757,大元泵业
1391,sh603758,秦安股份
1392,sh603759,海天股份
1393,sh603766,隆鑫通用
1394,sh603767,中马传动
1395,sh603768,常青股份
1396,sh603773,沃格光电
1397,sh603776,永安行
1398,sh603777,来伊份
1399,sh603778,乾景园林
1400,sh603779,ST威龙
1401,sh603786,科博达
1402,sh603787,新日股份
1403,sh603788,宁波高发
1404,sh603789,星光农机
1405,sh603790,雅运股份
1406,sh603797,联泰环保
1407,sh603798,康普顿
1408,sh603799,华友钴业
1409,sh603800,道森股份
1410,sh603801,志邦家居
1411,sh603803,瑞斯康达
1412,sh603806,福斯特
1413,sh603808,歌力思
1414,sh603809,豪能股份
1415,sh603810,丰山集团
1416,sh603811,诚意药业
1417,sh603813,原尚股份
1418,sh603815,交建股份
1419,sh603816,顾家家居
1420,sh603817,海峡环保
1421,sh603818,曲美家居
1422,sh603819,神力股份
1423,sh603822,嘉澳环保
1424,sh603823,百合花
1425,sh603825,华扬联众
1426,sh603826,坤彩科技
1427,sh603828,柯利达
1428,sh603829,洛凯股份
1429,sh603833,欧派家居
1430,sh603838,四通股份
1431,sh603839,安正时尚
1432,sh603843,正平股份
1433,sh603848,好太太
1434,sh603855,华荣股份
1435,sh603856,东宏股份
1436,sh603858,步长制药
1437,sh603859,能科股份
1438,sh603860,中公高科
1439,sh603861,白云电器
1440,sh603863,松炀资源
1441,sh603866,桃李面包
1442,sh603867,新化股份
1443,sh603868,飞科电器
1444,sh603869,新智认知
1445,sh603871,嘉友国际
1446,sh603876,鼎胜新材
1447,sh603877,太平鸟
1448,sh603878,武进不锈
1449,sh603879,永悦科技
1450,sh603880,南卫股份
1451,sh603881,数据港
1452,sh603882,金域医学
1453,sh603883,老百姓
1454,sh603885,吉祥航空
1455,sh603886,元祖股份
1456,sh603887,城地香江
1457,sh603888,新华网
1458,sh603889,新澳股份
1459,sh603890,春秋电子
1460,sh603893,瑞芯微
1461,sh603895,天永智能
1462,sh603896,寿仙谷
1463,sh603897,长城科技
1464,sh603898,好莱客
1465,sh603899,晨光文具
1466,sh603900,莱绅通灵
1467,sh603901,永创智能
1468,sh603903,中持股份
1469,sh603906,龙蟠科技
1470,sh603908,牧高笛
1471,sh603909,合诚股份
1472,sh603912,佳力图
1473,sh603915,国茂股份
1474,sh603916,苏博特
1475,sh603917,合力科技
1476,sh603918,金桥信息
1477,sh603919,金徽酒
1478,sh603920,世运电路
1479,sh603922,金鸿顺
1480,sh603926,铁流股份
1481,sh603927,中科软
1482,sh603928,兴业股份
1483,sh603929,亚翔集成
1484,sh603931,格林达
1485,sh603933,睿能科技
1486,sh603936,博敏电子
1487,sh603937,丽岛新材
1488,sh603938,DR三孚股
1489,sh603939,益丰药房
1490,sh603948,建业股份
1491,sh603949,雪龙集团
1492,sh603950,长源东谷
1493,sh603955,大千生态
1494,sh603956,威派格
1495,sh603958,哈森股份
1496,sh603959,百利科技
1497,sh603960,克来机电
1498,sh603963,大理药业
1499,sh603966,法兰泰克
1500,sh603967,中创物流
1501,sh603968,醋化股份
1502,sh603969,银龙股份
1503,sh603970,中农立华
1504,sh603976,正川股份
1505,sh603977,国泰集团
1506,sh603978,深圳新星
1507,sh603979,金诚信
1508,sh603980,吉华集团
1509,sh603982,泉峰汽车
1510,sh603983,丸美股份
1511,sh603985,恒润股份
1512,sh603986,兆易创新
1513,sh603987,康德莱
1514,sh603988,中电电机
1515,sh603989,艾华集团
1516,sh603990,麦迪科技
1517,sh603991,至正股份
1518,sh603992,松霖科技
1519,sh603993,洛阳钼业
1520,sh603995,甬金股份
1521,sh603996,*ST中新
1522,sh603997,继峰股份
1523,sh603998,方盛制药
1524,sh603999,读者传媒
1525,sh605001,威奥股份
1526,sh605003,众望布艺
1527,sh605005,合兴股份
1528,sh605006,山东玻纤
1529,sh605007,五洲特纸
1530,sh605008,长鸿高科
1531,sh605009,豪悦护理
1532,sh605016,百龙创园
1533,sh605018,长华股份
1534,sh605050,福然德
1535,sh605055,迎丰股份
1536,sh605058,澳弘电子
1537,sh605060,联德股份
1538,sh605066,天正电气
1539,sh605068,明新旭腾
1540,sh605077,华康股份
1541,sh605081,太和水
1542,sh605086,龙高股份
1543,sh605088,冠盛股份
1544,sh605098,行动教育
1545,sh605099,共创草坪
1546,sh605100,华丰股份
1547,sh605108,同庆楼
1548,sh605111,新洁能
1549,sh605116,奥锐特
1550,sh605117,德业股份
1551,sh605118,力鼎光电
1552,sh605122,四方新材
1553,sh605123,派克新材
1554,sh605128,上海沿浦
1555,sh605133,嵘泰股份
1556,sh605136,丽人丽妆
1557,sh605151,西上海
1558,sh605155,西大门
1559,sh605158,华达新材
1560,sh605166,聚合顺
1561,sh605168,三人行
1562,sh605169,洪通燃气
1563,sh605177,东亚药业
1564,sh605178,时空科技
1565,sh605179,一鸣食品
1566,sh605183,确成股份
1567,sh605186,健麾信息
1568,sh605188,国光连锁
1569,sh605198,德利股份
1570,sh605199,葫芦娃
1571,sh605208,永茂泰
1572,sh605218,伟时电子
1573,sh605222,起帆电缆
1574,sh605228,神通科技
1575,sh605255,天普股份
1576,sh605258,协和电子
1577,sh605266,健之佳
1578,sh605268,王力安防
1579,sh605277,新亚电子
1580,sh605286,同力日升
1581,sh605288,凯迪股份
1582,sh605298,必得科技
1583,sh605299,舒华体育
1584,sh605303,园林股份
1585,sh605318,法狮龙
1586,sh605333,沪光股份
1587,sh605336,帅丰电器
1588,sh605337,李子园
1589,sh605338,巴比食品
1590,sh605358,立昂微
1591,sh605366,宏柏新材
1592,sh605368,蓝天燃气
1593,sh605369,拱东医疗
1594,sh605376,博迁新材
1595,sh605377,华旺科技
1596,sh605378,野马电池
1597,sh605388,均瑶健康
1598,sh605389,长龄液压
1599,sh605398,新炬网络
1600,sh605399,晨光新材
1601,sh605500,森林包装
1602,sh688001,华兴源创
1603,sh688002,睿创微纳
1604,sh688003,天准科技
1605,sh688004,博汇科技
1606,sh688005,容百科技
1607,sh688006,杭可科技
1608,sh688007,光峰科技
1609,sh688008,澜起科技
1610,sh688009,中国通号
1611,sh688010,福光股份
1612,sh688011,新光光电
1613,sh688012,中微公司
1614,sh688013,天臣医疗
1615,sh688015,交控科技
1616,sh688016,心脉医疗
1617,sh688017,绿的谐波
1618,sh688018,乐鑫科技
1619,sh688019,安集科技
1620,sh688020,方邦股份
1621,sh688021,奥福环保
1622,sh688022,瀚川智能
1623,sh688023,安恒信息
1624,sh688025,杰普特
1625,sh688026,洁特生物
1626,sh688027,国盾量子
1627,sh688028,沃尔德
1628,sh688029,南微医学
1629,sh688030,山石网科
1630,sh688033,天宜上佳
1631,sh688036,传音控股
1632,sh688037,芯源微
1633,sh688039,当虹科技
1634,sh688050,爱博医疗
1635,sh688051,佳华科技
1636,sh688055,龙腾光电
1637,sh688056,莱伯泰科
1638,sh688057,XD金达莱
1639,sh688058,宝兰德
1640,sh688059,华锐精密
1641,sh688060,云涌科技
1642,sh688063,派能科技
1643,sh688065,凯赛生物
1644,sh688066,航天宏图
1645,sh688068,热景生物
1646,sh688069,德林海
1647,sh688070,纵横股份
1648,sh688077,大地熊
1649,sh688078,龙软科技
1650,sh688079,美迪凯
1651,sh688080,映翰通
1652,sh688081,兴图新科
1653,sh688083,中望软件
1654,sh688085,三友医疗
1655,sh688086,紫晶存储
1656,sh688088,虹软科技
1657,sh688089,嘉必优
1658,sh688090,瑞松科技
1659,sh688092,爱科科技
1660,sh688093,世华科技
1661,sh688095,福昕软件
1662,sh688096,京源环保
1663,sh688098,申联生物
1664,sh688099,晶晨股份
1665,sh688100,威胜信息
1666,sh688101,三达膜
1667,sh688106,金宏气体
1668,sh688108,赛诺医疗
1669,sh688109,品茗股份
1670,sh688111,金山办公
1671,sh688116,天奈科技
1672,sh688118,普元信息
1673,sh688122,西部超导
1674,sh688123,聚辰股份
1675,sh688126,沪硅产业
1676,sh688127,蓝特光学
1677,sh688128,中国电研
1678,sh688129,东来技术
1679,sh688133,泰坦科技
1680,sh688135,利扬芯片
1681,sh688136,科兴制药
1682,sh688138,清溢光电
1683,sh688139,海尔生物
1684,sh688155,先惠技术
1685,sh688156,路德环境
1686,sh688157,松井股份
1687,sh688158,优刻得
1688,sh688159,有方科技
1689,sh688160,步科股份
1690,sh688165,埃夫特
1691,sh688166,博瑞医药
1692,sh688168,安博通
1693,sh688169,石头科技
1694,sh688177,百奥泰
1695,sh688178,万德斯
1696,sh688179,阿拉丁
1697,sh688180,君实生物
1698,sh688181,八亿时空
1699,sh688183,生益电子
1700,sh688185,康希诺
1701,sh688186,广大特材
1702,sh688188,柏楚电子
1703,sh688189,南新制药
1704,sh688191,智洋创新
1705,sh688195,腾景科技
1706,sh688196,卓越新能
1707,sh688198,佰仁医疗
1708,sh688199,久日新材
1709,sh688200,华峰测控
1710,sh688201,信安世纪
1711,sh688202,美迪西
1712,sh688208,道通科技
1713,sh688215,瑞晟智能
1714,sh688218,江苏北人
1715,sh688219,会通股份
1716,sh688221,前沿生物
1717,sh688222,成都先导
1718,sh688228,开普云
1719,sh688229,博睿数据
1720,sh688233,神工股份
1721,sh688256,寒武纪
1722,sh688258,卓易信息
1723,sh688260,昀冢科技
1724,sh688266,泽璟制药
1725,sh688268,华特气体
1726,sh688277,天智航
1727,sh688278,特宝生物
1728,sh688286,敏芯股份
1729,sh688288,鸿泉物联
1730,sh688289,圣湘生物
1731,sh688298,东方生物
1732,sh688299,长阳科技
1733,sh688300,联瑞新材
1734,sh688301,奕瑞科技
1735,sh688308,欧科亿
1736,sh688309,恒誉环保
1737,sh688310,迈得医疗
1738,sh688311,盟升电子
1739,sh688312,燕麦科技
1740,sh688313,仕佳光子
1741,sh688315,诺禾致源
1742,sh688316,青云科技
1743,sh688317,之江生物
1744,sh688318,财富趋势
1745,sh688321,微芯生物
1746,sh688328,深科达
1747,sh688329,艾隆科技
1748,sh688330,宏力达
1749,sh688333,铂力特
1750,sh688335,复洁环保
1751,sh688336,三生国健
1752,sh688338,赛科希德
1753,sh688339,亿华通
1754,sh688350,富淼科技
1755,sh688356,键凯科技
1756,sh688357,建龙微纳
1757,sh688358,祥生医疗
1758,sh688360,德马科技
1759,sh688363,华熙生物
1760,sh688365,光云科技
1761,sh688366,昊海生科
1762,sh688368,晶丰明源
1763,sh688369,致远互联
1764,sh688377,迪威尔
1765,sh688378,奥来德
1766,sh688379,华光新材
1767,sh688386,泛亚微透
1768,sh688388,嘉元科技
1769,sh688389,普门科技
1770,sh688390,固德威
1771,sh688393,安必平
1772,sh688396,华润微
1773,sh688398,赛特新材
1774,sh688399,硕世生物
1775,sh688408,中信博
1776,sh688418,震有科技
1777,sh688456,有研粉材
1778,sh688466,金科环境
1779,sh688468,科美诊断
1780,sh688488,艾迪药业
1781,sh688500,慧辰资讯
1782,sh688505,复旦张江
1783,sh688508,芯朋微
1784,sh688510,航亚科技
1785,sh688513,苑东生物
1786,sh688516,奥特维
1787,sh688518,联赢激光
1788,sh688519,南亚新材
1789,sh688520,神州细胞
1790,sh688521,芯原股份
1791,sh688526,科前生物
1792,sh688528,秦川物联
1793,sh688529,豪森股份
1794,sh688533,上声电子
1795,sh688536,思瑞浦
1796,sh688550,瑞联新材
1797,sh688551,科威尔
1798,sh688555,泽达易盛
1799,sh688556,高测股份
1800,sh688557,兰剑智能
1801,sh688558,国盛智科
1802,sh688559,海目星
1803,sh688560,明冠新材
1804,sh688561,奇安信
1805,sh688566,吉贝尔
1806,sh688567,孚能科技
1807,sh688568,中科星图
1808,sh688569,铁科轨道
1809,sh688571,杭华股份
1810,sh688577,浙海德曼
1811,sh688578,艾力斯
1812,sh688579,山大地纬
1813,sh688580,伟思医疗
1814,sh688585,上纬新材
1815,sh688586,江航装备
1816,sh688588,凌志软件
1817,sh688589,力合微
1818,sh688590,新致软件
1819,sh688595,芯海科技
1820,sh688596,正帆科技
1821,sh688598,金博股份
1822,sh688599,天合光能
1823,sh688600,皖仪科技
1824,sh688606,奥泰生物
1825,sh688607,康众医疗
1826,sh688608,恒玄科技
1827,sh688609,九联科技
1828,sh688611,杭州柯林
1829,sh688616,西力科技
1830,sh688617,惠泰医疗
1831,sh688618,三旺通信
1832,sh688619,罗普特
1833,sh688626,翔宇医疗
1834,sh688628,优利德
1835,sh688630,芯碁微装
1836,sh688633,星球石墨
1837,sh688636,智明达
1838,sh688639,华恒生物
1839,sh688656,浩欧博
1840,sh688658,悦康药业
1841,sh688659,元琛科技
1842,sh688661,和林微纳
1843,sh688662,富信科技
1844,sh688663,新风光
1845,sh688665,四方光电
1846,sh688667,菱电电控
1847,sh688668,鼎通科技
1848,sh688669,聚石化学
1849,sh688676,金盘科技
1850,sh688677,海泰新光
1851,sh688678,福立旺
1852,sh688679,通源环境
1853,sh688680,海优新材
1854,sh688682,霍莱沃
1855,sh688683,莱尔科技
1856,sh688686,奥普特
1857,sh688687,凯因科技
1858,sh688689,银河微电
1859,sh688696,极米科技
1860,sh688698,伟创电气
1861,sh688699,明微电子
1862,sh688777,中控技术
1863,sh688788,科思科技
1864,sh688819,天能股份
1865,sh688981,中芯国际
1866,sz000001,平安银行
1867,sz000002,万 科Ａ
1868,sz000004,国华网安
1869,sz000005,世纪星源
1870,sz000006,深振业Ａ
1871,sz000007,全新好
1872,sz000008,神州高铁
1873,sz000009,中国宝安
1874,sz000010,美丽生态
1875,sz000011,深物业A
1876,sz000012,南 玻Ａ
1877,sz000014,沙河股份
1878,sz000016,深康佳Ａ
1879,sz000017,*ST中华A
1880,sz000019,深粮控股
1881,sz000020,深华发Ａ
1882,sz000021,深科技
1883,sz000023,深天地Ａ
1884,sz000025,特 力Ａ
1885,sz000026,飞亚达
1886,sz000027,深圳能源
1887,sz000028,国药一致
1888,sz000029,深深房Ａ
1889,sz000030,富奥股份
1890,sz000031,大悦城
1891,sz000032,深桑达Ａ
1892,sz000034,神州数码
1893,sz000035,中国天楹
1894,sz000036,华联控股
1895,sz000037,深南电A
1896,sz000038,深大通
1897,sz000039,中集集团
1898,sz000040,东旭蓝天
1899,sz000042,中洲控股
1900,sz000045,深纺织Ａ
1901,sz000046,泛海控股
1902,sz000048,京基智农
1903,sz000049,德赛电池
1904,sz000050,深天马Ａ
1905,sz000055,方大集团
1906,sz000056,皇庭国际
1907,sz000058,深 赛 格
1908,sz000059,华锦股份
1909,sz000060,中金岭南
1910,sz000061,农 产 品
1911,sz000062,深圳华强
1912,sz000063,中兴通讯
1913,sz000065,北方国际
1914,sz000066,中国长城
1915,sz000068,华控赛格
1916,sz000069,华侨城Ａ
1917,sz000070,特发信息
1918,sz000078,海王生物
1919,sz000088,盐 田 港
1920,sz000089,深圳机场
1921,sz000090,天健集团
1922,sz000096,广聚能源
1923,sz000099,中信海直
1924,sz000100,TCL科技
1925,sz000150,宜华健康
1926,sz000151,中成股份
1927,sz000153,丰原药业
1928,sz000155,川能动力
1929,sz000156,华数传媒
1930,sz000157,中联重科
1931,sz000158,常山北明
1932,sz000159,国际实业
1933,sz000166,申万宏源
1934,sz000301,东方盛虹
1935,sz000333,美的集团
1936,sz000338,潍柴动力
1937,sz000400,许继电气
1938,sz000401,冀东水泥
1939,sz000402,金 融 街
1940,sz000403,派林生物
1941,sz000404,长虹华意
1942,sz000407,胜利股份
1943,sz000408,*ST藏格
1944,sz000409,山东地矿
1945,sz000410,*ST沈机
1946,sz000411,英特集团
1947,sz000413,东旭光电
1948,sz000415,渤海租赁
1949,sz000416,民生控股
1950,sz000417,合肥百货
1951,sz000419,通程控股
1952,sz000420,吉林化纤
1953,sz000421,南京公用
1954,sz000422,ST宜化
1955,sz000423,东阿阿胶
1956,sz000425,徐工机械
1957,sz000426,兴业矿业
1958,sz000428,华天酒店
1959,sz000429,粤高速Ａ
1960,sz000430,张家界
1961,sz000488,晨鸣纸业
1962,sz000498,山东路桥
1963,sz000501,鄂武商Ａ
1964,sz000502,绿景控股
1965,sz000503,国新健康
1966,sz000504,ST生物
1967,sz000505,京粮控股
1968,sz000506,中润资源
1969,sz000507,珠海港
1970,sz000509,*ST华塑
1971,sz000510,新金路
1972,sz000513,丽珠集团
1973,sz000514,渝 开 发
1974,sz000516,国际医学
1975,sz000517,荣安地产
1976,sz000518,四环生物
1977,sz000519,中兵红箭
1978,sz000520,长航凤凰
1979,sz000521,长虹美菱
1980,sz000523,广州浪奇
1981,sz000524,岭南控股
1982,sz000525,红 太 阳
1983,sz000526,学大教育
1984,sz000528,柳 工
1985,sz000529,广弘控股
1986,sz000530,冰山冷热
1987,sz000531,穗恒运Ａ
1988,sz000532,华金资本
1989,sz000533,顺钠股份
1990,sz000534,万泽股份
1991,sz000536,*ST华映
1992,sz000537,广宇发展
1993,sz000538,云南白药
1994,sz000539,粤电力Ａ
1995,sz000540,中天金融
1996,sz000541,佛山照明
1997,sz000543,皖能电力
1998,sz000544,中原环保
1999,sz000545,金浦钛业
2000,sz000546,金圆股份
2001,sz000547,航天发展
2002,sz000548,湖南投资
2003,sz000550,江铃汽车
2004,sz000551,创元科技
2005,sz000552,靖远煤电
2006,sz000553,安道麦A
2007,sz000554,泰山石油
2008,sz000555,神州信息
2009,sz000557,西部创业
2010,sz000558,莱茵体育
2011,sz000559,万向钱潮
2012,sz000560,我爱我家
2013,sz000561,烽火电子
2014,sz000563,陕国投Ａ
2015,sz000564,*ST大集
2016,sz000565,渝三峡Ａ
2017,sz000566,海南海药
2018,sz000567,海德股份
2019,sz000568,泸州老窖
2020,sz000570,苏常柴Ａ
2021,sz000571,*ST大洲
2022,sz000572,ST海马
2023,sz000573,粤宏远Ａ
2024,sz000576,甘化科工
2025,sz000581,威孚高科
2026,sz000582,北部湾港
2027,sz000584,哈工智能
2028,sz000585,*ST东电
2029,sz000586,汇源通信
2030,sz000587,*ST金洲
2031,sz000589,贵州轮胎
2032,sz000590,启迪药业
2033,sz000591,太阳能
2034,sz000592,平潭发展
2035,sz000593,大通燃气
2036,sz000595,*ST宝实
2037,sz000596,古井贡酒
2038,sz000597,东北制药
2039,sz000598,兴蓉环境
2040,sz000599,青岛双星
2041,sz000600,建投能源
2042,sz000601,韶能股份
2043,sz000603,盛达资源
2044,sz000605,渤海股份
2045,sz000606,顺利办
2046,sz000607,华媒控股
2047,sz000608,阳光股份
2048,sz000609,中迪投资
2049,sz000610,西安旅游
2050,sz000611,ST天首
2051,sz000612,焦作万方
2052,sz000613,大东海A
2053,sz000615,奥园美谷
2054,sz000616,海航投资
2055,sz000617,中油资本
2056,sz000619,海螺型材
2057,sz000620,新华联
2058,sz000622,恒立实业
2059,sz000623,吉林敖东
2060,sz000625,长安汽车
2061,sz000626,远大控股
2062,sz000627,天茂集团
2063,sz000628,高新发展
2064,sz000629,攀钢钒钛
2065,sz000630,铜陵有色
2066,sz000631,顺发恒业
2067,sz000632,三木集团
2068,sz000633,合金投资
2069,sz000635,英 力 特
2070,sz000636,风华高科
2071,sz000637,茂化实华
2072,sz000638,万方发展
2073,sz000639,西王食品
2074,sz000650,仁和药业
2075,sz000651,格力电器
2076,sz000652,泰达股份
2077,sz000655,金岭矿业
2078,sz000656,金科股份
2079,sz000657,中钨高新
2080,sz000659,珠海中富
2081,sz000661,长春高新
2082,sz000663,*ST永林
